Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Revisit Roles of HTA on Drug Policy in Universal Health Coverage in Thailand: Where Are We? And What Is Next?,"Tanvejsilp P., Taychakhoonavudh S., Chaikledkaew U., Chaiyakunapruk N., Ngorsuraches S.",2019-05-01,"Drug and Narcotic Control, Forecasting, Humans, Technology Assessment, Biomedical, Thailand, Universal Health Insurance, drug policy, health technology assessment, Thailand, universal health coverage","Objectives: To describe the process, challenges, and future direction of health technology assessment (HTA), focusing on the drug selection of the National List of Essential Medicines (NLEM) in Thailand. Methods: Literature and government documents were reviewed and analyzed by authors with experiences in HTA and drug policy in the country. Results: The structure of HTA and its process in the drug selection of the NLEM were described, followed by the outcomes of the use of HTA. Examples of lowering drug prices, as a result of price negotiation using HTA, were presented. A few examples were also provided to demonstrate how decisions were made from considering factors beyond cost-effectiveness findings. Finally, challenges on various issues including improvement of HTA structure and process were discussed for the future direction of HTA in Thailand. Conclusions: HTA has been adopted as a tool for the drug selection of the NLEM to help Thailand achieve universal health coverage. Nevertheless, various challenges exist and need to be addressed.","Economics, pharmacology, medical","Economics, Econometrics and Finance (miscellaneous), Pharmacology, Toxicology and Pharmaceutics (miscellaneous), Health Policy"
Using an Integrated Care Pathway for Late-Life Schizophrenia Improves Monitoring of Adverse Effects of Antipsychotics and Reduces Antipsychotic Polypharmacy,"Abdool P.S., Supasitthumrong T., Patel K., Mulsant B.H., Rajji T.K.",2019-01-01,"Aged, Aging, Antipsychotic Agents, Basal Ganglia Diseases, Cognitive Dysfunction, Delivery of Health Care, Integrated, Drug Monitoring, Drug-Related Side Effects and Adverse Reactions, Female, Humans, Male, Mental Health Services, Metabolic Syndrome, Middle Aged, Ontario, Polypharmacy, Retrospective Studies, Schizophrenia, Antipsychotic, integrated care pathway, monitoring of adverse effects, older age, polypharmacy, schizophrenia","Objective: Antipsychotic use in older patients is associated with many adverse effects, including tardive dyskinesia and extrapyramidal symptoms, which, in turn, increase the risk of falling. Antipsychotics are also associated with metabolic syndrome and cognitive impairment in older patients. Integrated care pathways (ICPs) are designed to manage specific conditions using standardized assessments and measurement-based interventions. This study aims to compare the use of recommended tools to monitor for adverse effects associated with antipsychotics in older patients managed within an ICP and those managed under usual care conditions—i.e., treatment as usual (TAU). Methods: We reviewed and compared the health records of 100 older patients enrolled in an ICP for late-life schizophrenia with those of 100 older patients treated with antipsychotics under TAU conditions. Results: Monitoring rates were significantly higher in the ICP group than in the TAU group for all assessments: extrapyramidal symptoms (94% versus 5%), metabolic disturbances (91% versus 25%), fall risk (82% versus 35%), and cognitive impairment (72% versus 28%). Rates of antipsychotic polypharmacy were also six times higher in the TAU group. Conclusion: Older patients with schizophrenia treated with antipsychotics within an ICP experience higher rates of monitoring and less psychotropic polypharmacy than older patients treated with antipsychotics under TAU conditions. These findings suggest that an ICP can improve the quality of antipsychotic pharmacotherapy in older patients and thus possibly its effectiveness. This needs to be confirmed by a randomized controlled trial.",medical,"Geriatrics and Gerontology, Psychiatry and Mental Health"
Enhanced Adsorption and Antimicrobial Activity of Fabricated Apocynaceae Leaf Waste Activated Carbon by Cobalt Ferrite Nanoparticles for Textile Effluent Treatment,"Suba V., Rathika G., Ranjith Kumar E., Saravanabhavan M., Badavath V.N., Thangamani K.S.",2019-03-15,"Anti-bacterial activity, Anti-microbial activity, Cobalt ferrite nanoparticles, Magnetic behaviour, Pseudo second order kinetics, Surface area, Textile effluent treatment, Thermodynamic parameter, Adsorption, Antimicrobial activity, Magnetic behaviour, Nano composite, Surface area, Water treatment","Novel nano composite (ALW/CoFe 2 O 4 ) adsorbent was synthesized from Apocynaceae leaf waste activated carbon (ALW) in combination with CoFe 2 O 4 by an auto combustion method for the removal of Reactive Red 141 dye and microorganisms against S. aureus, E. coli and C.albicans. The synthesized nano composite ALW/CoFe 2 O 4 was characterized by SEM, EDX, BET, XRD, FTIR, TG & DSC and VSM. The results from these analytical techniques confirmed the aggregation of CoFe 2 O 4 nano particles on the surface of ALW and VSM study showed its magnetic behavior. Subsequently, ALW/CoFe 2 O 4 was adopted in batch mode adsorption studies by varying pH, adsorbent dosage, concentration and temperature. The adsorption efficiency was investigated under optimum conditions such as pH(6.5), adsorbent dosage (50 mg), contact time (70 min). The feasibility of adsorption was analyzed by fitting the data with pseudo first order, pseudo second order, Langmuir isotherm and Freundlich isotherm. The results showed that pseudo second order kinetics and Langmuir isotherm equation favour the adsorption of RR 141 on ALW/CoFe 2 O 4 . According to the thermodynamic study, it was very effective at higher temperatures and the thermodynamic parameters ∆G o , ∆H o and ∆S o were also evaluated for this adsorption. Furthermore, the antimicrobial activity of ALW/CoFe 2 O 4 was tested by well diffusion method and compared with standard antibiotic. This ALW/CoFe 2 O 4 exhibit good antimicrobial action with the zone of inhibition in the range of 10–17 mm. The synthesized nano composite (ALW/CoFe 2 O 4 ) was evaluated for antimicrobial activityagainst (Staphylococcus aureus, Escherichia coli and Candida ablicans),usingwell diffusion methodand compared with standard antibacterial (Streptomycin) and antifungal (Amphotericin B).The antibacterial activity of ALW/CoFe 2 O 4 against S. aureus (range between from 11.83 ± 0.23 mm to 17.5 ± 0.16 mm) and (range between E. coli 10.5 ± 0.40 to 17.0 ± 0.41 mm), while antifungistatic effectagainst C. albicans(range between 11.0 ± 0.24 to 17.6 ± 0.08), with different concentrations (100–500 mg) From the obtained results the antimicrobial activity of synthesized ALW/CoFe 2 O 4 more or less same in the range between 11 and 17.56 mm of zone of inhibition.",Materials Science,"Polymers and Plastics, Materials Chemistry"
Induction of parturition by double administration of prostaglandin f2α in sows reduces the variation of gestation length without affecting the colostrum yield and piglet performance,"Tospitakkul P., Kraomkaew K., Thammasin K., Uttarak P., Nuntapaitoon M., De Rensis F., Tummaruk P.",2019-01-01,"Animals, Animals, Newborn, Colostrum, Dinoprost, Female, Labor, Induced, Parturition, Pregnancy, Sus scrofa, Colostrum, Farrowing, Litter size, Reproduction, Sow","The objective of the present study was to investigate whether double intravulvo submucosal administration of prostaglandin F2α (PGF2α) could improve farrowing synchronization compared to single administration, and the effects of the induction of farrowing on colostrum yield and piglet performances. In total, 91 sows were randomly assigned to one of three groups: I) treatment with a single or ii) double administration of PGF2α or iii) control group without any treatment. A synthetic analogue of PGF2α was administrated via the intra-vulvo submucosal route on day 114 of gestation, at 0800 hr (single administration) or at 0800 and 1400 hr (double administration). The animals were monitored during the farrowing process. The time interval from the first administration of PGF2α to the onset of parturition was compared between groups. The proportion of sows that farrowed within 32 hr of induced parturition was higher in the double administration group than in the single administration group (100 vs. 84.4%, P=0.046). The duration of farrowing was higher in single administration sows than in control (241.1 vs. 169.5 min, P=0.004) and tended to be higher than in double administration sows (241.1 vs. 190.3 min, P=0.088). Birth interval of piglets born after double administration of PGF2α was shorter than those born after a single administration (14.6 and 20.1 min, P=0.024). In sows, the induction of parturition using a double administration of PGF2α reduces variation in gestation length and significantly increases the proportion of sows with an early response to PGF2α.",Veterinary Science,Veterinary (all)
"Flavonoids kaempferide and 4,2′-dihydroxy-4′,5′,6′-trimethoxychalcone inhibit mitotic clonal expansion and induce apoptosis during the early phase of adipogenesis in 3T3-L1 cells","Kumkarnjana S., Suttisri R., Nimmannit U., Sucontphunt A., Khongkow M., Koobkokkruad T., Vardhanabhuti N.",2019-07-01,"3T3-L1 Cells, Adipogenesis, Animals, Apoptosis, Cell Differentiation, Chalcones, Chromolaena, Flavonoids, Kaempferols, Mice, Plant Leaves, Thailand, 3T3-L1 adipocytes, 4,2′-Dihydroxy-4′,5′,6′-trimethoxychalcone, Anti-adipogenic, Apoptosis, Kaempferide, Mitotic clonal expansion","Objective: Kaempferide and 4,2′-dihydroxy-4′,5′,6′-trimethoxychalcone (DTMC) are two major flavonoids found in Chromolaena odorata Linn. leaf extract. The aim of this study was to elucidate the mechanism by which these two flavonoids exerted their effect on adipogenesis. The inhibitory effect of kaempferide and DTMC on adipocyte differentiation and their mechanisms involving mitotic clonal expansion (MCE) and apoptosis during the early stage of adipogenesis were investigated. Methods: Confluent 3T3-L1 preadipocytes were induced to differentiate and exposed to the flavonoids during various phases of differentiation. Intracellular lipid accumulation, cell density and expression of the transcription factors peroxisome proliferator-activated receptor γ and CCAAT/enhancer-binding proteins α were assessed using AdipoRed, Oil red O and Western blot assays. Effects of both flavonoids on cell proliferation and apoptosis were also determined by carboxyfluorescein diacetate succinimidyl ester and annexin V-fluorescein isothiocyanate/propidium iodide-staining assays, respectively. Results: Kaempferide and DTMC showed significant, concentration-dependent anti-adipogenic activity and effect on cell density in the early phase of adipogenesis. The expression of the transcription factors seemed to be reduced when the treatment was prolonged or in the early phase of adipogenesis. These flavonoids interrupted MCE via inhibition of preadipocyte proliferation and induction of apoptosis. DTMC was nearly three times more potent than kaempferide in inducing apoptosis. Conclusion: Kaempferide and DTMC exerted their anti-adipogenic activity through inhibition of MCE, either by suppressing cell proliferation or by inducing apoptosis during the early phase of differentiation.",medical,Medicine (all)
Drift-Flux Correlation of Oil-Water Flow in Horizontal Channels,"Baotong S., Rassame S., Nilsuwankosit S., Hibiki T.",2019-03-01,"Distribution parameters, Drift flux, Least square methods, Mean absolute error, Oil fractions, Oil water flow, Predictive capabilities, Relative deviations, drift-flux correlation, horizontal oil-water flow, Oil fraction, void fraction","An accurate and practical approach is necessary for predicting oil fraction in horizontal oil-water flows. In this study, a concept of a drift-flux model is adopted to develop a predictive method for the oil fraction in the horizontal oil-water flows due to its simplicity and practicality. A new drift-flux correlation for the horizontal oil-water flows is developed based on the least square method using collected experimental data. The distribution parameter is determined to be 1.05 for the data with the ratio of oil density to water density ranging from 0.787 to 1.00, whereas the oil fraction weighted mean drift velocity is set at 0 m/s due to the flow direction perpendicular to the gravity direction. The physical meaning for the order of unity of the distribution parameter is explained by introducing a simple model. The predictive capability of the new drift-flux correlation is examined using the collected database of oil-water flows in horizontal pipes under a variety of test conditions. It is demonstrated that the new drift-flux correlation can predict the existing oil fractions in the horizontal pipe channels with the mean absolute error, standard deviation, mean relative deviation, and mean absolute relative deviation being 0.0124, 0.0338,-3.25%, and 9.57%, respectively.",engineering,Mechanical Engineering
Performance of cytokine models in predicting SLE activity,"Ruchakorn N., Ngamjanyaporn P., Suangtamai T., Kafaksom T., Polpanumas C., Petpisit V., Pisitkun T., Pisitkun P.",2019-12-16,"Adult, Biomarkers, Cytokines, Female, Humans, Inflammation Mediators, Interleukin-18, Interleukin-6, Interleukin-8, Lupus Erythematosus, Systemic, Male, Middle Aged, Prognosis, Sensitivity and Specificity, Severity of Illness Index, Young Adult, Biomarker, Cytokines, Disease activity, Interleukin, Systemic lupus erythematosus","Background: Identification of universal biomarkers to predict systemic lupus erythematosus (SLE) flares is challenging due to the heterogeneity of the disease. Several biomarkers have been reported. However, the data of validated biomarkers to use as a predictor for lupus flares show variation. This study aimed to identify the biomarkers that are sensitive and specific to predict lupus flares. Methods: One hundred and twenty-four SLE patients enrolled in this study and were prospectively followed up. The evaluation of disease activity achieved by the SLE disease activity index (SLEDAI-2K) and clinical SLEDAI (modified SLEDAI). Patients with active SLE were categorized into renal or non-renal flares. Serum cytokines were measured by multiplex bead-based flow cytometry. The correlation and logistic regression analysis were performed. Results: Levels of IFN-α, MCP-1, IL-6, IL-8, and IL-18 significantly increased in active SLE and correlated with clinical SLEDAI. Complement C3 showed a weakly negative relationship with IFN-α and IL-18. IL-18 showed the highest positive likelihood ratios for active SLE. Multiple logistic regression analysis showed that IL-6, IL-8, and IL-18 significantly increased odds ratio (OR) for active SLE at baseline while complement C3 and IL-18 increased OR for active SLE at 12 weeks. IL-18 and IL-6 yielded higher sensitivity and specificity than anti-dsDNA and C3 to predict active renal and active non-renal, respectively. Conclusion: The heterogeneity of SLE pathogenesis leads to different signaling mechanisms and mediates through several cytokines. The monitoring of cytokines increases the sensitivity and specificity to determine SLE disease activity. IL-18 predicts the risk of active renal SLE while IL-6 and IL-8 predict the risk of active non-renal. The sensitivity and specificity of these cytokines are higher than the anti-dsDNA or C3. We propose to use the serum level of IL-18, IL-6, and IL-8 to monitor SLE disease activity in clinical practice.","medical, Immunology","Rheumatology, Immunology and Allergy, Immunology"
Machine learning to understand the immune-inflammatory pathways in fibromyalgia,"Andres-Rodriguez L., Borras X., Feliu-Soler A., Perez-Aranda A., Rozadilla-Sacanell A., Arranz B., Montero-Marin J., Garcia-Campayo J., Angarita-Osorio N., Maes M., Luciano J.V.",2019-09-01,"Anxiety, C-Reactive Protein, Cytokines, Depression, Female, Fibromyalgia, Humans, Inflammation Mediators, Machine Learning, Middle Aged, Multivariate Analysis, Pain, Psychiatric Status Rating Scales, Quality of Life, Severity of Illness Index, Signal Transduction, Surveys and Questionnaires, Cytokines, Fibromyalgia, Inflammation, Neuro-immune, Widespread pain","Fibromyalgia (FM) is a chronic syndrome characterized by widespread musculoskeletal pain, and physical and emotional symptoms. Although its pathophysiology is largely unknown, immune-inflammatory pathways may be involved. We examined serum interleukin (IL)-6, high sensitivity C-reactive protein (hs-CRP), CXCL-8, and IL-10 in 67 female FM patients and 35 healthy women while adjusting for age, body mass index (BMI), and comorbid disorders. We scored the Fibromyalgia Severity Score, Widespread Pain Index (WPI), Symptom Severity Scale (SSS), Hospital Anxiety (HADS-A), and Depression Scale and the Perceived Stress Scale (PSS-10). Clinical rating scales were significantly higher in FM patients than in controls. After adjusting for covariates, IL-6, IL-10, and CXCL-8 were lower in FM than in HC, whereas hs-CRP did not show any difference. Binary regression analyses showed that the diagnosis FM was associated with lowered IL-10, quality of sleep, aerobic activities, and increased HADS-A and comorbidities. Neural networks showed that WPI was best predicted by quality of sleep, PSS-10, HADS-A, and the cytokines, while SSS was best predicted by PSS-10, HADS-A, and IL-10. Lowered levels of cytokines are associated with FM independently from confounders. Lowered IL-6 and IL-10 signaling may play a role in the pathophysiology of FM.","coastal engineering, biochemistryistry, chemistry, computer science","Catalysis, Molecular Biology, Spectroscopy, Computer Science Applications, Physical and Theoretical Chemistry, Organic Chemistry, Inorganic Chemistry"
"Immune-inflammatory, oxidative stress and biochemical biomarkers predict short-term acute ischemic stroke death","Reiche E.M.V., Gelinksi J.R., Alfieri D.F., Flauzino T., Lehmann M.F., de Araujo M.C.M., Lozovoy M.A.B., Simao A.N.C., de Almeida E.R.D., Maes M.",2019-01-01,"Adult, Aged, Biomarkers, Blood Sedimentation, Brain Ischemia, Female, Humans, Inflammation, Interleukin-6, Male, Middle Aged, Oxidative Stress, Stroke, Treatment Outcome, Biomarkers, IL-6, Inflammation, Ischemic stroke, Mortality, Oxidative stress","The aim of the study was to define new immune-inflammatory, oxidative stress and biochemical biomarkers, which predict mortality within a period of 3 months after acute ischemic stroke (AIS). We recruited 176 healthy volunteers and 145 AIS patients, categorized as AIS survivors and non-survivors, and measured interleukin (IL)-6, high sensitivity C-reactive protein (hsCRP), ferritin, iron, total serum protein (TSP), erythrocyte sedimentation rate (ESR), white blood cells (WBC), 25 hydroxyvitamin D [25(OH)D], lipid hydroperoxides (CL-LOOH), insulin, glucose and high-density lipoprotein (HDL)-cholesterol. In patients, these biomarkers were measured within 24 h after AIS onset. We also computed two composite scores reflecting inflammatory indices, namely INFLAM index1 (sum of z scores of hsCRP+IL-6 + ferritin+ESR + WBC) and INFLAM index2 (z INFLAM index1 – z 25(OH)D – z iron + z TSP). Three months after AIS, non-survivors (n = 54) showed higher baseline levels of IL-6, hsCRP, ferritin and glucose and lower levels of HDL-cholesterol and 25(OH)D than survivors (n = 91). Non-survivors showed higher baseline ESR and lowered TSP than controls, while survivors occupied an intermediate position. Death after AIS was best predicted by increased IL-6, glucose, ferritin and CL-LOOH and lowered 25(OH)D levels. The area under the receiver operating curves computed on the INFLAM index1 and 2 scores were 0.851 and 0.870, respectively. In conclusion, activation of peripheral immune-inflammatory, oxidative and biochemical pathways is critically associated with mortality after AIS. Our results may contribute to identify new biomarker sets, which may predict post-stroke death, as well as suggest that IL-6 trans-signaling coupled with redox imbalances may be possible new targets in the prevention of short-term outcome AIS death.","biochemistryistry, medical, neuroscience","Biochemistry, Neurology (clinical), Cellular and Molecular Neuroscience"
Dynamic programming approach to optimal maintenance scheduling of substation equipment considering life cycle cost and reliability,"Laohanan S., Banjerdpongchai D.",2019-01-18,"Condition monitoring systems, Life cycle costs (LCC), Lifecycle costs, Long-term maintenances, Maintenance scheduling, Reliability functions, Reliability of equipment, Substation equipment, Dynamic programming, Life cycle cost, Maintenance scheduling, Reliability, Weibull distribution","Asset management of transmission system is an essential issue for smart grid and condition monitoring system, especially maintenance planning. Maintenance scheduling is the most important part of asset management. The scheduling affects the reliability of equipment, the reliability of substation system and life cycle cost (LCC). Since the equipment in substation hardly fails to operate, the information about failure is not yet systematically recorded. This paper focuses on long term maintenance based on available data of historical planning and operation data. In particular, the Weibull distribution model is used to estimate reliability function of equipment. A maintenance planning may lead to different final condition of effective age of equipment. We propose the optimal maintenance planning in conjunction with the specified final condition of equipment and compare the LCC and reliability. By using dynamic programming (DP), the algorithm gives the minimum LCC while satisfying reliability and final condition. Numerical results demonstrate the effectiveness of the DP approach. Comparing with the results using the genetic algorithm, the DP method provides the maintenance planning with less LCC.","fluidex; related topics, Mathematics, computer science, engineering, physics","Control and Optimization, Computer Science (miscellaneous), Computer Networks and Communications, Hardware and Architecture, Information Systems, Electrical and Electronic Engineering, Instrumentation"
Transformation of Bounded Timed Petri Nets into Event-B,"Kaewopchoei S., Vatanawood W.",2019-07-01,"Automatic transformations, Behavioral properties, Behavioral simulation, Code fragments, Event-B, Formal model, Real time software system, Timed Petri Net, Event-B, Formal Model, K-Bounded, K-Weighted Arcs, Timed Petri nets","A timed Petri nets would practically represent the behavioral property of a real-time software system. Its computation and the clock times are defined and graphically simulated. However, this behavioral simulation is still tedious and ineffective when it comes to deal with the huge and complex systems. In this paper, a previous work of the automatic transformation of ordinary timed Petri nets into Event-B specification is extended to cope with the non-ordinary one which supports k-bounded places and the k-weighted arcs. The basic notations of the timed Petri nets are considered and mapped into the code fragments of Event-B. The final resulting Event-B codes are generated in the well-formed format and verified by an Event-B prover called Rodin tool.","fluidex; related topics, computer science, decision sciences","Artificial Intelligence, Computer Networks and Communications, Computer Vision and Pattern Recognition, Hardware and Architecture, Software, Information Systems and Management"
Friction and Mechanical Properties of Highly Filled Polybenzoxazine Composites: Nanosilica Particle Size and Surface Treatment,"Mora P., Jubsilp C., Liawthanyarat N., Okhawilai M., Rimdusit S.",2019-01-01,"Coefficient of frictions, Covalent bond formation, Equivalent particle size, Interfacial interaction, Maximum packing, Nanosilica particles, Polybenzoxazine, Surface treated, composites, fillers, mechanical properties, nanoparticles, surfaces","Frictional and mechanical properties of highly filled polybenzoxazine [poly(BA-a)] composites which are influenced by nanosilica contents, particle sizes, and surface treatments are investigated. The coefficient of friction and wear resistance, storage moduli, and microhardness of the nanosilica-filled poly(BA-a) composites systematically increase with an increase of nanosilica content, while those values of the nanocomposites are improved with decreasing particle sizes at the equivalent nanosilica content. The modulus can be predicted by the Kerner model with the maximum packing fraction, while the microhardness of the nanocomposites is in agreement with the Halpin–Tsai model. The nanocomposites fabricated with untreated nanosilica particles exhibit higher frictional and mechanical properties when compared with the surface-treated nanocomposites at the equivalent particle sizes. The interfacial interactions via covalent bond formation between the nanosilica and the poly(BA-a) are determinative factors for the nanocomposite properties. Highly filled nanosilica-poly(BA-a) composites can be employed in various applications where wear-resistance plays an important role.","physics, chemistry, Materials Science","Condensed Matter Physics, Physical and Theoretical Chemistry, Organic Chemistry, Polymers and Plastics, Materials Chemistry"
Designing a Virtual Learning Environment System for Teaching Twenty-First Century Skills to Higher Education Students in ASEAN,"Khlaisang J., Songkram N.",2019-03-15,"ASEAN, Association of Southeast Asian Nations, Exploratory factor analysis, Higher education, Higher education students, Statistical differences, Twenty-first century skills, Virtual learning environments, ASEAN, Higher education, Twenty-first century skills, Virtual learning environment","The proliferation of digital media now allows for learning to take place anywhere and anytime. The use of mobile devices and 3D virtual classrooms provides an integrated environment for effective learning. This study aims to examine the necessary factors for developing an effective virtual learning environment (VLE) system and to examine the effectiveness of the VLE system developed to enhance the range of twenty-first century skills of higher education students in the Association of Southeast Asian Nations (ASEAN) community. As a part of this study, four hundred higher education instructors completed questionnaires which were analyzed statistically using Exploratory Factor Analysis to determine the core factors which were then incorporated into the development of a VLE system. The system was tested on a sample of 90 volunteer undergraduate students from 5 ASEAN member countries. Data analysis using dependent t test indicated that there was a statistical difference between pre and post self-assessment scores of the twenty-first century skills in learning and innovation at the 0.05 level of significance. The finding and result were consistent with and could be supported by the results of behavior and trace observations and project assignments. In this paper, the 7 elements of the VLE system and 7 steps involved in its development are discussed, in addition to proposals for further implementation.","Mathematics, sociology, computer science","Mathematics (miscellaneous), Education, Human-Computer Interaction, Computer Science Applications"
Catalytic hydrotreatment of pyrolysis-oil with bimetallic Ni-Cu catalysts supported by several mono-oxide and mixed-oxide materials,"Laosiripojana W., Kiatkittipong W., Sakdaronnarong C., Assabumrungrat S., Laosiripojana N.",2019-05-01,"Catalytic hydrotreatment, Hydrotreatment, Ni-Cu catalysts, Oil characteristics, Pyrolysis oil, Reaction temperature, Regeneration and reusability, SBA-15, Hydrotreatment, NiCu catalyst, Pyrolysis oil, SBA-15","Catalytic hydrotreatment of pyrolysis-oil from biomass is an important process to improve oil characteristics for use as liquid fuel. Bimetallic NiCu catalysts are currently attractive for use in hydrotreatment process due to its highly active for hydrogenation, hydrodeoxygenation and hydrocracking reactions. In this study, NiCu catalyst supported by several mono-oxide (i.e. γ-Al2O3, ZrO2, SBA-15 and MCM-41) and mixed-oxide (ZrO2-SBA-15 and ZrO2-MCM-41) materials was tested for hydrotreatment of guaiacol (as pyrolysis-oil model compound) and pyrolysis-oil from eucalyptus under several reaction temperatures (200–350 °C) and times (1–6 h). Among all catalysts, NiCu/ZrO2-SBA-15 showed the highest activity toward the hydrotreatment of guaiacol, from which hydrodeoxygenation yield of 87.3% with relatively low carbon deposition (3.4 wt%) was achieved from the reaction at 325 °C for 2 h. For the hydrotreatment of pyrolysis-oil in the presence of NiCu/ZrO2-SBA-15, ungraded oil with favorable qualities (i.e. high H/C ratio and low thermogravimetric residue) was obtained from the reaction at 350 °C for 3 h. After reaction test, catalyst regeneration and reusability were also studied. The regeneration of spent NiCu/ZrO2-SBA-15 by oxidation with O2 at 600 °C for 3 h can remove most of carbon species from catalyst surface with insignificant change in catalyst surface properties. In addition, the regenerated catalyst can be reused for at least 5 reaction cycles without significant deactivation observed.","fluidex; related topics, geobase; related topics, energy","Renewable Energy, Sustainability and the Environment"
Miniaturized Hybrid Couplers Using Quarter- Wave-Like Transformers,"Thaeppunkulngam S., Janpugdee P., Torrungrueng D.",2019-01-25,"CCITL, Conjugately characteristic-impedance transmission lines, Hybrid coupler, Manufacturing cost, Performance degradation, Physical length, Quarter Wave Transformer, Quarter waves, CCITL, Hybrid coupler, quarter-wave transformer, quarter-wave-like transformer","This paper presents the miniaturization of a hybrid coupler for microwave frequency. The size reduction is achieved by the use of quarter-wave-like transformers (QWLTs) implemented by properly designed conjugately characteristic-impedance transmission lines (CCITLs). The QWLT has a shorter physical length than the conventional quarter-wave transformer (QWT) for matching the same impedance. The 25% size reduction has been achieved for the present hybrid coupler without significant performance degradation. The miniaturization of a hybrid coupler can consequently reduce the size of the circuit composing it, and thus possibly decreasing the manufacturing cost.","electric computer scienceonents, fluidex; related topics, computer science, physics","Signal Processing, Computer Networks and Communications, Instrumentation"
A fast tag identification anti-collision algorithm for RFID systems,"Wijayasekara S.K., Nakpeerayuth S., Annur R., Hsieh H.-Y., Sanguankotchakorn T., Sandrasegaran K., Srichavengsup W., Phromsa-ard T., Wuttisittikulkij L.",2019-10-01,"ALOHA, Anti collision, Anti-collision algorithms, Radio-frequency-identification tags (RFID), reader, System efficiency, Tag identification, Tree algorithms, ALOHA, anti-collision, reader, RFID, tag, tree algorithm","In this work, we propose a highly efficient binary tree-based anti-collision algorithm for radio frequency identification (RFID) tag identification. The proposed binary splitting modified dynamic tree (BS-MDT) algorithm employs a binary splitting tree to achieve accurate tag estimation and a modified dynamic tree algorithm for rapid tag identification. We mathematically evaluate the performance of the BS-MDT algorithm in terms of the system efficiency and the time system efficiency based on the ISO/IEC 18000-6 Type B standard. The derived mathematical model is validated using computer simulations. Numerical results show that the proposed BS-MDT algorithm can provide the system efficiency of 46% and time system efficiency of 74%, outperforming all other well-performed algorithms.","fluidex; related topics, computer science, engineering","Computer Networks and Communications, Electrical and Electronic Engineering"
"Adsorption of paraquat from water by insoluble cyclodextrin polymer crosslinked with 1,2,3,4-butanetetracarboxylic acid","Junthip J., Promma W., Sonsupap S., Boonyanusith C.",2019-03-12,"Attenuated total reflections, Cyclodextrin polymer, Gibbs free energy changes, Paraquat, Pseudo-second order model, Regeneration efficiency, Stereoscopic microscopy, Water contamination, 1,2,3,4-Butanetetracarboxylic acid, Adsorption, Insoluble cyclodextrin polymer, Paraquat, Water contamination","An insoluble polymer was elaborated by crosslinking reaction between β-CD (β-cyclodextrin) and BTCA (1,2,3,4-butanetetracarboxylic acid) and it was firstly applied in adsorption of paraquat (PQ) from water. This insoluble polymer was synthesized at 180 °C for 30 min which displayed 74.1% of reaction yield, 3.80 mmol g− 1 of ion exchange capacity (IEC) and 0.18 mmol g− 1 of β-CD content. Physicochemical properties were evaluated by attenuated total reflection–Fourier transform infrared spectroscopy (ATR-FTIR), carbon-13 nuclear magnetic resonance (13C NMR), thermogravimetric analysis (TGA), scanning electron microscopy (SEM), Brunauer–Emmett–Teller (BET) method and stereoscopic microscopy. The optimal pH was 8 and the equilibrium time was 120 min. At 30 °C, the adsorption capacity was enhanced (10.8, 19.7, and 25.8 mg g− 1) when the initial concentration of paraquat was increased (25, 50 and 200 mg L− 1, respectively). Adsorption kinetics was described by the pseudo-second-order model and adsorption isotherm was appropriated to the Langmuir model. The negative standard enthalpy change (∆Hº) showed an exothermic process, the positive standard entropy change (∆Sº) displayed an increased disorder and the negative standard Gibbs free energy change (∆Gº) indicated a spontaneous adsorption method. Ultimately, the regeneration efficiency of polymer in methanol was 87.3% after four cycles. This polymer could be used as a potential adsorbent for removal of other cationic pesticides.","mixing and separation, coastal engineering, Materials Science","Chemical Engineering (all), Polymers and Plastics, Materials Chemistry"
