Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Blood Bacteria-Free DNA in Septic Mice Enhances LPS-Induced Inflammation in Mice through Macrophage Response,"Kaewduangduen W., Visitchanakun P., Saisorn W., Phawadee A., Manonitnantawat C., Chutimaskul C., Susantitaphong P., Ritprajak P., Somboonna N., Cheibchalard T., Wannigama D.L., Kueanjinda P., Leelahavanichkul A.",2022-02-01,"Animals, Cytokines, Dextran Sulfate, Disease Models, Animal, DNA, Bacterial, Feces, Interleukin-10, Interleukin-6, Lipopolysaccharides, Macrophages, Mice, Mucositis, Sepsis, Tumor Necrosis Factor-alpha, Bacterial DNA, Blood microbiome analysis, Cecal ligation and puncture, LPS, Sepsis","Although bacteria-free DNA in blood during systemic infection is mainly derived from bacterial death, translocation of the DNA from the gut into the blood circulation (gut translocation) is also possible. Hence, several mouse models with experiments on macrophages were conducted to explore the sources, influences, and impacts of bacteria-free DNA in sepsis. First, bacteria-free DNA and bac-teriome in blood were demonstrated in cecal ligation and puncture (CLP) sepsis mice. Second, administration of bacterial lysate (a source of bacterial DNA) in dextran sulfate solution (DSS)-induced mucositis mice elevated blood bacteria-free DNA without bacteremia supported gut translocation of free DNA. The absence of blood bacteria-free DNA in DSS mice without bacterial lysate implies an impact of the abundance of bacterial DNA in intestinal contents on the translocation of free DNA. Third, higher serum cytokines in mice after injection of combined bacterial DNA with lipopolysaccharide (LPS), when compared to LPS injection alone, supported an influence of blood bacteria-free DNA on systemic inflammation. The synergistic effects of free DNA and LPS on macrophage pro-inflammatory responses, as indicated by supernatant cytokines (TNF-α, IL-6, and IL-10), pro-inflammatory genes (NFκB, iNOS, and IL-1β), and profound energy alteration (enhanced glycolysis with reduced mito-chondrial functions), which was neutralized by TLR-9 inhibition (chloroquine), were demonstrated. In conclusion, the presence of bacteria-free DNA in sepsis mice is partly due to gut translocation of bacteria-free DNA into the systemic circulation, which would enhance sepsis severity. Inhibition of the responses against bacterial DNA by TLR-9 inhibition could attenuate LPS-DNA synergy in macrophages and might help improve sepsis hyper-inflammation in some situations.","coastal engineering, biochemistryistry, chemistry, computer science","Catalysis, Molecular Biology, Spectroscopy, Computer Science Applications, Physical and Theoretical Chemistry, Organic Chemistry, Inorganic Chemistry"
Prevalence of female pattern hair loss in postmenopausal women: A cross-sectional study,"Chaikittisilpa S., Rattanasirisin N., Panchaprateep R., Orprayoon N., Phutrakul P., Suwan A., Jaisamrarn U.",2022-04-14,"Aged, Alopecia, Cross-Sectional Studies, Female, Humans, Middle Aged, Postmenopause, Prevalence, Quality of Life, Alopecia, Androgen, FPHL, Hair loss, Key Words:, Menopause.","Objective: To identify the prevalence of female pattern hair loss (FPHL), hair characteristics, and associated factors in healthy postmenopausal women. Methods: Two hundred postmenopausal women aged 50 to 65 years were recruited. Each participant was evaluated for FPHL according to Ludwig's classification using standardized global photography in all six views and trichoscopy for hair density and diameter. Three dermatologists re-evaluated all pictures for confirmation of FPHL. The time since menopause, levels of scalp sebum, serum testosterone, estradiol, thyroid stimulating hormone, and hemoglobin; family history of hair loss, as well as an evaluation of low self-esteem were evaluated. Women who underwent recent hair loss treatments were excluded. We used simple and multivariable logistic regression analysis to identify the factors affecting FPHL. Results: In total, 178 postmenopausal women were evaluated for hair-loss patterns. The average age and time since menopause were 58.8±4.1 and 9.2 ± 5.6 years, respectively. The prevalence of FPHL was 52.2% (95% CI, 44.6-59.8). Severity of FPHL by Ludwig grades I, II, and III was 73.2% (95% CI, 62.9-81.8), 22.6% (95% CI, 14.6-32.4), and 4.3% (95% CI, 1.2-10.7), respectively. Logistic regression analysis revealed that age, time since menopause, and body mass index were all significantly associated with FPHL. After adjusting for age and family history of FPHL, only body mass index ≥25 kg/m2was significantly associated with FPHL (adjusted OR = 2.65, 95% CI, 1.23-5.70). Conclusion: The prevalence of FPHL was high in postmenopausal women, raising the need for hair loss awareness in menopause clinics. Early detection and proper treatment of FPHL may increase the quality of life in postmenopausal women.",medical,Obstetrics and Gynecology
Solution plasma synthesis of bacterial cellulose acetate derived from nata de coco waste incorporated with polyether block amide,"Ajkidkarn P., Manuspiya H.",2022-06-01,"Amides, Bacteria, Cellulose, Cocos, Ions, Lithium, Acetylation, Bacterial cellulose acetate, Cellulose derivative, LIB separator, Solution plasma process","Cellulose acetate (CA), one of the most important cellulose derivatives, is used in various applications especially in membranes, films, fibers, filters, and polymers. Because of the tough and flexible character and resistance to acids of CA, bacterial cellulose acetate (BCA) has been used as reinforcement for high performance separator purposes. In this study, BCA was synthesized through the heterogeneous acetylation in acetic solution with H2SO4 as catalyst by solution plasma process (SPP) of bacterial cellulose (BC) extracted form nata de coco waste. The SPP was considered as mild, simple, and fast method for many kinds of synthesis. The solution plasma time was studied to obtain considerably high DS values (in this work, DS = 1.95). The high DS values are an important feature when considering an environmental factor, good liquid transport and excellent absorption. Furthermore, the BCA incorporated with poly ether block amide by electrospinning method is successfully fabricated as nanofibrous membranes. The proposed PEBAX/BCA nanofibrous membranes display superior sufficient porosity (74.7%), exceptional liquid electrolyte uptake (364.6%), sufficient thermal dimensional stability at 150 °C, great electrochemical stability (discharge capacity at 0.2C = 102.14 mAh g−1), and high ionic conductivity (9.12 × 10−3 S/cm). Furthermore, the PEBAX/BCA nanofibrous membranes can be used as high-performance separators enhancing its safety for Li-ion battery applications.","environmentalronmental Health Professionsth and pollution control, biochemistryistry, Economics, energy","Structural Biology, Biochemistry, Molecular Biology, Economics and Econometrics, Energy (all)"
Smart Agriculture Monitoring and Management System using IoT-enabled Devices based on LoRaWAN,"Supanirattisai P., U-Yen K., Pimpin A., Srituravanich W., Damrongplasit N.",2022-01-01,"Agriculture monitoring, End-devices, Iots, Lora, LoRaWAN, Node-RED, Power, Precision Agriculture, Smart agricultures, Smart farming, Internet of Things, IoTs, LoRa, LoRaWAN, Node-RED, Precision agriculture, Smart farming","A fully automated, smart agriculture system using IoT-enabled devices connected to LoRaWAN network (Long Range Wide Area Network) is proposed in this study. The system is capable of measuring crop growing parameters using low-power and low-cost sensor devices. Environmental conditions are automatically regulated through actuator end devices that receive activation command from a network server, allowing precise control of the water and mist pumps. Real-time data and system status are sent to the cloud and can be accessed via customizable dashboard. The transmission range between LoRa end devices and gateway is found to vary from 300 m to 1700 m, depending on the quality of the LoRa antenna. Compared to a Wi-Fi implemented system, LoRa provides for a longer range of communication and 2.4 times the power reduction when operating in Working state. In an Idle state, the end device conserves power by entering a deep-sleep mode which offers up to 86% reduction in power when compared to an active mode.","fluidex; related topics, computer science, engineering","Information Systems, Electrical and Electronic Engineering, Artificial Intelligence, Computer Networks and Communications, Computer Science Applications, Hardware and Architecture"
Assessing Consumers’ Intentions Towards Green Alternatives of Disposable Packaging: A Case Study in Beijing and Shanghai,"Yang K., Vassanadumrongdee S.",2022-01-01,"Behavior control, Behavioral intention, Biodegradable packaging, Case-studies, Disposables, Food delivery, Online food delivery, Plastic packaging, Plastic pollutions, Single use, Behavioral intention, Online food delivery, Plastic pollution","China’s plastic pollution has gotten worse, especially during the COVID pandemic when the city’s lockdowns boosted the food takeout business. Although the government has made efforts in curbing the use of conventional single-use plastic packaging, the problem is still looming up in the critical time of building ecological civilization. The key to resolve the overwhelming usage of disposable plastic packaging lies in reduction, along with using green alternatives: biodegradable packaging and returnable containers. The study investigated consumers’ willingness to adopt new alternatives by applying the extended classical behavioral theory: the theory of planned behavior (TPB). The measurement scale, developed upon previous literature, gains validated reliability and validity after running confirmatory factory analysis (CFA) in SmartPLS. The study distributed 536 questionnaires online, targeting consumers from Beijing and Shanghai. 430 valid samples were collected and analyzed, with results showing that consumers’ perceived behavior control has strong and positive effect on their willingness to pay more to using biodegradable packaging and willingness to participate in the returnable container programs. The environmental attitude, social norms and past green behavior show less direct relationships with people’s adopting intentions. Their effects on the intentions are mediated by perceived behavior control disproportionately.","fluidex; related topics, environmental, computer science","Environmental Engineering, Information Systems"
The Impact of mRNA Technology in Regenerative Therapy: Lessons for Oral Tissue Regeneration,"Wisitrasameewong W., Champaiboon C., Surisaeng T., Sa-Ard-Iam N., Freire M., Pardi N., Pichyangkul S., Mahanonda R.",2022-08-01,"Animals, Bone Regeneration, COVID-19, Humans, Intercellular Signaling Peptides and Proteins, Liposomes, Nanoparticles, RNA, Messenger, Technology, Tissue Engineering, Wound Healing, biomaterial(s), bone remodeling/regeneration, gene therapy/therapeutics, growth factor(s), periodontal tissues/periodontium, regenerative medicine","Oral tissue regeneration following chronic diseases and injuries is limited by the natural endogenous wound-healing process. Current regenerative approaches implement exogenous systems, including stem cells, scaffolds, growth factors, and plasmid DNA/viral vectors, that induce variable clinical outcomes. An innovative approach that is safe, effective, and inexpensive is needed. The lipid nanoparticle-encapsulated nucleoside-modified messenger RNA (mRNA) platform has proven to be a successful vaccine modality against coronavirus disease 2019, demonstrating safety and high efficacy in humans. The same fundamental technology platform could be applied to facilitate the development of mRNA-based regenerative therapy. While the platform has not yet been studied in the field of oral tissue regeneration, mRNA therapeutics encoding growth factors have been evaluated and demonstrated promising findings in various models of soft and hard tissue regeneration such as myocardial infarction, diabetic wound healing, and calvarial and femoral bone defects. Because restoration of both soft and hard tissues is crucial to oral tissue physiology, this new therapeutic modality may help to overcome challenges associated with the reconstruction of the unique and complex architecture of oral tissues. This review discusses mRNA therapeutics with an emphasis on findings and lessons in different regenerative animal models, and it speculates how we can apply mRNA-based platforms for oral tissue regeneration.",dentistry,Dentistry (all)
Fabrication of superhydrophobic natural rubber film via grafting of methyltrichlorosilane,"Ngamdee P., Yimmut K., Hinchiranan N.",2022-04-01,"Bacterial attachment, Methyltrichlorosilane, Nonfouling surfaces, OH -, OH-groups, Product surface, Step surface, Surface-modification, Water contact angle, Water contacts, hydroxylation, methyltrichlorosilane, natural rubber, superhydrophobic, water contact angle","Nowadays, natural rubber (NR) is extensively applied in medical-healthcare devices. A clogging or bacterial attachment onto product's surface can be avoided by creating the non-fouling surface for extending the NR utilization. Herein, a superhydrophobic NR film was prepared using two-step surface modification involving sulfuric acid (H2SO4)-catalyzed hydration to form hydroxyl (-OH) functional groups on the rubber surface followed by grafting with methyltrichlorosilane (MTCS). From X-ray photoelectron spectroscopy analysis, the immersion of a vulcanized NR film (VNR) in 75 wt% H2SO4 solution for 1 h showed the highest area portion of -OH groups on the VNR surface (50.9%), which were expected to act as the active sites for grafting with MTCS via hydrolysis and polycondenzation to obtain a VNR-OH-MTCS film. As a measure of the hydrophobicity, the water contact angle (WCA) of the VNR-OH-MTCS film prepared by using 2 wt% MTCS concentration was greatest at 155° with a high roughness of 1790 nm. The glass transition temperature and antimicrobial activity of the VNR film were not affected by these surface modifications. This indicated that the superhydrophobic VNR-OH-MTCS film maintained the flexibility with ability to inhibit the formation of a bacterial biofilm. Not only superhydrophobicity, the VNR-OH-MTCS film also had oleophilicity (oil absorption capacity [k] of 1.13) suggesting that it could be applied for oil/water separation with high separation efficiency of 98.6%. Moreover, the VNR-OH-MTCS film still had high hydrophobicity with WCA of 138°–142° after 20 abrasion cycles using a sandpaper under the weighting load not over than 50 g.","fluidex; related topics, Materials Science",Polymers and Plastics
Morphology dependent? Elucidating the catalyst structures of Ni/Ce0.75Zr0.25O2 in the steam reforming of acetic acid,"Kun-udom R., Jantarang S., Du Z., Kitiyanan B., Rirksomboon T., Meeyoo V.",2022-03-01,"Carbon removal, Catalyst properties, Catalysts structures, Ceria-zirconia, Morphological structures, Nanocubes, Nanopolyhedra, Ni-based catalyst, Reduction-oxidation, ]+ catalyst, Acetic acid, Ceria-zirconia, Nanoparticles, Nickel, Steam reforming","In this work, the steam reforming of acetic acid was catalyzed by Ni-based catalysts supported on ceria-zirconia of different morphological structures (nanopolyhedra, nanorods, and nanocubes). The altered shapes led to the variation in catalyst properties, such as the exposed planes, ease of Ni reduction/oxidation, and carbon removal, which affected its catalytic performance. Additionally, it was found that the exposed planes present in cubic {100} and rod structures ({100} and {110}) enhanced the formation of Ni0 and subsequently promoted the reforming reaction. Moreover, oxygen vacancies and mobility properties of {100} and {110} exposed planes can promote the oxidation reaction of carbon, resulting in a stable catalyst for the reforming of acetic acid. The results also showed that the type of depositing carbons was influenced by the support morphology. All the catalysts showed a 100% acetic acid conversion with the 15Ni/NC-CeZr (cubic structure) catalyst exhibited the highest hydrogen yield.","fluidex; related topics, coastal engineering","Catalysis, Chemical Engineering (miscellaneous), Process Chemistry and Technology, Filtration and Separation"
Systematic literature review of the disease burden and vaccination of pneumococcal disease among adults in select Asia-Pacific areas,"Tantawichien T., Hsu L.Y., Zaidi O., Bernauer M., Du F., Yamada E., Kim J.O., Sukarom I.",2022-01-01,"Aged, Cost of Illness, Humans, Pneumococcal Infections, Pneumococcal Vaccines, Streptococcus pneumoniae, Thailand, Vaccination, Asia Pacific, cost, disease burden, Pneumococcal, vaccine","Introduction: Pneumococcal diseases are common and cause significant morbidity and mortality, with higher rates especially in developing areas including many in the Asia-Pacific (AP) region. However, current strategies to prevent pneumococcal disease in adults are quite complicated and not well implemented among many AP areas, and vaccination coverage rates among adults are generally low or perceived as low in the region. Thus, this literature review’s purpose was to summarize the disease burden and vaccination against pneumococcal diseases among adults in select AP areas (Australia, Hong Kong, India, Indonesia, South Korea, Malaysia, New Zealand, the Philippines, Singapore, Taiwan, Thailand, and Vietnam). Areas Covered: This systematic review included published articles from January 2010 to August 2020 using MEDLINE/Embase. Grey literature websites were searched for national immunization programs and medical society vaccination recommendations from areas of interest. A total of 69 publications were identified. Expert Opinion: In the AP region, pneumococcal disease burden and serotype prevalence are variable among adult populations, particularly among older adults. Data was provided primarily from countries with established national immunization programs (NIPs). Further research on the disease burden and emphasis on the benefits of vaccination in AP areas lacking pneumococcal vaccination programs is warranted.","Immunology, biochemistryistry, pharmacology","Immunology, Molecular Medicine, Pharmacology, Drug Discovery"
Delirium due to hip fracture is associated with activated immune-inflammatory pathways and a reduction in negative immunoregulatory mechanisms,"Thisayakorn P., Thipakorn Y., Tantavisut S., Sirivichayakul S., Maes M.",2022-12-01,"Aged, Biomarkers, Cytokines, Delirium, Hip Fractures, Humans, Tumor Necrosis Factor-alpha, Biomarkers, Cytokines, Delirium, Hip fracture, Inflammation, Neurocognition, Neuroimmune","Background: The objectives of this study were to delineate whether delirium in older adults is associated with activation of the immune-inflammatory response system (IRS) as indicated by activation of M1, T helper (Th)1, and Th17 profiles, and/or by reduced activities of the compensatory immunoregulatory system (CIRS), including Th2 and T regulatory profiles. Methods: We recruited 65 older adult patients with a low energy impact hip fracture who underwent hip fracture operation. The CAM-ICU and the Delirium Rating Scale, Revised-98-Thai version (DRS-R-98) were assessed pre-operatively and 1, 2 and 3 days after surgery. Blood samples (day 1 and 2) post-surgery were assayed for cytokines/chemokines using a MultiPlex assay and the neutrophil/lymphocyte ratio. Results: We found that delirium and/or the DRS-R-98 score were associated with IRS activation as indicated by activated M1, Th1, Th17 and T cell growth profiles and by attenuated CIRS functions. The most important IRS biomarkers were CXCL8, interleukin (IL)-6, and tumor necrosis factor-α, and the most important CIRS biomarkers were IL-4 and soluble IL-1 receptor antagonist. We found that 42.5% of the variance in the actual changes in the DRS-R-98 score (averaged from day 1 to day 3) was explained by T cell growth factors, baseline DRS-R-98 scores and age. An increase in the NLR reflects overall IRS, M1, Th1, Th17, and Th2 activation. Conclusions: Post-hip surgery delirium is associated with activated IRS pathways and appears especially in patients with lowered CIRS functions.",medical,Psychiatry and Mental Health
One-Step Fabrication of Hollow Spherical Cellulose Beads: Application in pH-Responsive Therapeutic Delivery,"Mohan T., Ajdnik U., Nagaraj C., Lackner F., Dobaj Stiglic A., Palani T., Amornkitbamrung L., Gradisnik L., Maver U., Kargl R., Stana Kleinschek K.",2022-01-26,"Bead, Cellulose acetates, Cellulose beads, Deacetylation, Diclofenac, Fibroblast cells, Hollow structure, PH-responsive, Targeted release, Therapeutic delivery, Anti-Inflammatory Agents, Non-Steroidal, Biocompatible Materials, Cellulose, Diclofenac, Drug Carriers, Drug Delivery Systems, Humans, Hydrogen-Ion Concentration, Inflammation, Materials Testing, Molecular Structure, Pain, Particle Size, Porosity, Surface Properties, beads, cellulose acetate, deacetylation, diclofenac, drug delivery, fibroblast cells, hollow structure, targeted release","The path to greater sustainability and the development of polymeric drug delivery systems requires innovative approaches. The adaptation and use of biobased materials for applications such as targeted therapeutic delivery is, therefore, in high demand. A crucial part of this relates to the development of porous and hollow structures that are biocompatible, pH-responsive, deliver active substances, and contribute to pain relief, wound healing, tissue regeneration, and so forth. In this study, we developed a facile single-step and water-based method for the fabrication of hollow spherical cellulose beads for targeted drug release in response to external pH stimuli. Through base-catalyzed deprotection, hydrophobic solid and spherical cellulose acetate beads are transformed into hydrophilic cellulose structures with a hollow interior (wall thickness: 150 μm and inner diameter: 650 μm) by a stepwise increment of temperature and treatment time. Besides the pH-responsive fluid uptake properties, the hollow cellulose structures exhibit a maximum encapsulation efficiency of 20–85% diclofenac (DCF), a nonsteroidal anti-inflammatory drug, used commonly to treat pain and inflammatory diseases. The maximum amount of DCF released in vitro increased from 20 to 100% when the pH of the release medium increased from pH 1.2 to 7.4. As for the DCF release patterns and kinetic models at specific pH values, the release showed a diffusion- and swelling-controlled profile, effortlessly fine-tuned by external environmental pH stimuli. Overall, we show that the modified beads exhibit excellent characteristics for transport across the gastrointestinal tract and enhance the bioavailability of the drug. Their therapeutic efficacy and biocompatibility are also evident from the studies on human fibroblast cells. We anticipate that this platform could support and inspire the development of novel sustainable and effective polysaccharide-based delivery systems.","fluidex; related topics, Materials Science",Materials Science (all)
"ANALYTICAL ANALYSIS OF STEADY FLOW OF NANOFLUID, VISCOUS DISSIPATION WITH CONVECTIVE BOUNDARY CONDITION","Rehman A., Jan R., Elamin A.E.A.M.A., Abdel-Khalek S., Inc M.",2022-01-01,"Analytical analysis, Asymptotic method, Homotopies, Homotopy asymptotic method, Mhd (swcnt, MWCNT's, Mwcnt), Nanofluids, Stretching surface, Viscous dissipation, Homotopy asymptotic method, Mhd (swcnt, Mwcnt), Stretching surface, Viscous dissipation","We focused on the analytical analysis of steady flow of nanofluid, viscous dissi-pation with convective boundary condition in this work. The MWCNT and SWCNT are used to described the nanofluid. A similarity transformation is ap-plied to convert nonlinear PDE from their dimensional form to dimensionless nonlinear ODE. The developed nonlinear ODE for velocity and temperature pro-files are solved by using an approximate analytical technique called the ho-motopy asymptotic method. Graphs are used to discuss and illustrate the results. Graphs are used to interpret the effects of several factors. Finally, the skin fric-tion and Nusselt number are illustrated in the form of table.",energy,"Renewable Energy, Sustainability and the Environment"
A Mobile Phone App to Support Adherence to Daily HIV Pre-exposure Prophylaxis Engagement Among Young Men Who Have Sex With Men and Transgender Women Aged 15 to 19 Years in Thailand: Pilot Randomized Controlled Trial,"Kawichai S., Songtaweesin W.N., Wongharn P., Phanuphak N., Cressey T.R., Moonwong J., Vasinonta A., Saisaengjan C., Chinbunchorn T., Puthanakit T.",2022-04-01,"Adolescent, Adult, Cell Phone, Female, HIV Infections, Homosexuality, Male, Humans, Male, Pilot Projects, Pre-Exposure Prophylaxis, Sexual and Gender Minorities, Telephone, Thailand, Transgender Persons, Young Adult, adolescents, men who have sex with men, mHealth, mobile phone, PrEP adherence, transgender women","Background: Widespread smartphone use provides opportunities for mobile health HIV prevention strategies among at-risk populations. Objective: This study aims to investigate engagement in a theory-based (information-motivation-behavioral skills model) mobile phone app developed to support HIV pre-exposure prophylaxis (PrEP) adherence among Thai young men who have sex with men (YMSM) and young transgender women (YTGW) in Bangkok, Thailand. Methods: A randomized controlled trial was conducted among HIV-negative YMSM and YTGW aged 15-19 years initiating daily oral PrEP. Participants were randomized to receive either youth-friendly PrEP services (YFS) for 6 months, including monthly contact with site staff (clinic visits or telephone follow-up) and staff consultation access, or YFS plus use of a PrEP adherence support app (YFS+APP). The target population focus group discussion findings and the information-motivation-behavioral skills model informed app development. App features were based on the 3Rs-risk assessment of self-HIV acquisition risk, reminders to take PrEP, and rewards as redeemable points. Dried blood spots quantifying of tenofovir diphosphate were collected at months 3 and 6 to assess PrEP adherence. Tenofovir diphosphate ≥350-699 fmol/punch was classified as fair adherence and ≥700 fmol/punch as good adherence. Data analysis on app use paradata and exit interviews were conducted on the YFS+APP arm after 6 months of follow-up. Results: Between March 2018 and June 2019, 200 participants with a median age of 18 (IQR 17-19) years were enrolled. Overall, 74% (148/200) were YMSM; 87% (87/100) of participants who received YFS+APP logged in to the app and performed weekly HIV acquisition risk assessments (log-in and risk assessment [LRA]). The median duration between the first and last log-in was 3.5 (IQR 1.6-5.6) months, with a median frequency of 6 LRAs (IQR 2-10). Moreover, 22% (22/100) of the participants in the YFS+APP arm were frequent users (LRA≥10) during the 6-month follow-up period. YMSM were 9.3 (95% CI 1.2-74.3) times more likely to be frequent app users than YTGW (P = .04). Frequent app users had higher proportions (12%-16%) of PrEP adherence at both months 3 and 6 compared with infrequent users (LRA<10) and the YFS arm, although this did not reach statistical significance. Of the 100 participants in the YFS+APP arm, 23 (23%) were interviewed. The risk assessment function is perceived as the most useful app feature. Further aesthetic adaptations and a more comprehensive rewards system were suggested by the interviewees. Conclusions: Higher rates of PrEP adherence among frequent app users were observed; however, this was not statistically significant. A short app use duration of 3 months suggests that they may be useful in establishing habits in taking daily PrEP, but not long-term adherence. Further studies on the specific mechanisms of mobile phone apps that influence health behaviors are needed.",medical,Health Informatics
Implementation of diabetes care and educational program via telemedicine in patients with COVID-19 in home isolation in Thailand: A real-worldexperience,"Harindhanavudhi T., Areevut C., Sahakitrungruang T., Tharavanij T., Kietdumrongwong P., Ngimruksa O., Songsiri P., Pitukweerakul S., Tanathornkirati N., Kaewprasert N., Thamcharoen R., Karndumri K., Saetung S., Anthanont P., Kiattisakthavee P., Putkong S., Chotwanvirat P., Nartsupha Phattanasri C., Jinadit S., Korpaisarn S., Chusane M., Samittarucksa R., Lertrit A., Siangruangsang S., Sanpawithayakul K., Sathiravikarn W., Soisuwan S., Chevaisrakul P., Imsakul K., Thuptimtong P., Sakmanarit J., Somwang S., Prasartkaew H., Jerawatana R., Butadej S., Tachanivate P., Jongjaroenprasert W., Sripatong J., Chobtangsilp S., Kamnirdsittiseree P., Savetkairop B., Manosittisak W., Tantivatanasatien J., Hathaidechadusadee A., Reutrakul S.",2022-08-01,"COVID-19, Diabetes Mellitus, Type 2, Glucose, Humans, Insulin, Middle Aged, Pandemics, Patient Isolation, Retrospective Studies, Telemedicine, Thailand, COVID-19, Diabetes, Home isolation","Background: The coronavirus disease (COVID-19) outbreak in Bangkok led to a shortage of hospital capacity, and a home isolation system was set up. We described the process of diabetes self-management education and support (DSMES) and glycemic management via telemedicine, along with outcomes in home-isolated patients with COVID-19 infection. Methods: A retrospective chart review of glucose values, insulin and corticosteroids use, and outcomes was performed. Results: A volunteer group of 21 endocrinologists and 21 diabetes educators/nurses formed the consultation team. Patients with diabetes or at high-risk of diabetes and receiving corticosteroids were referred by primary volunteer physicians. Glucometers and related supplies, and insulin were donated, and delivered via same-day delivery services. A chat group of an individual patient/their caregiver, diabetes educator, endocrinologist, and primary physician was formed (majority via LINE® platform) to assess the patient's clinical status and need. Real-time virtual DSMES sessions were performed and treatments were adjusted via smartphone application or telephone. There were 119 patients (1,398 service days), mean (SD) age 62.0 (13.6) years, 85.7% had a history of type 2 diabetes, and 84.0% received corticosteroids. Insulin was used in 88 patients; 69 of whom were insulin-naïve. During the first 10 days, there were 2,454 glucose values. The mean glucose level on day 1 was 280.6 (122.3) mg/dL, and declined to 167.7 (43.4) mg/dL on day 10. Hypoglycemia occurred in 1.4% of the values. A majority of patients (79.5%) recovered at home. Conclusion: Diabetes care and DSMES delivered via telemedicine to patients on home isolation during COVID-19 pandemic was safe and effective.",medical,"Internal Medicine, Endocrinology, Diabetes and Metabolism"
Acids treatment for improving catalytic properties and activity of the spent RFCC catalyst for cracking of palm oil to kerosene-diesel fraction fuels,"Istadi I., Amalia R., Riyanto T., Anggoro D.D., Jongsomjit B., Putranto A.B.",2022-07-01,"Acid solutions, Acid treated, Acid treatments, Catalyst properties, Catalytic properties, Fluid catalytic cracking catalyst, Kerosene-diesel, Solution concentration, Spend residue fluid catalytic cracking catalyst, ]+ catalyst, Acid treatment, Catalyst properties, Catalytic cracking, Kerosene-diesel, Spent RFCC catalyst","In this study, the reactivation and modification of the spent Residue Fluid Catalytic Cracking (RFCC) catalyst using sulfuric acid and citric acid as acids treatment was evaluated by varying the acid solution concentrations. The effect of acid types and acid-solution concentrations on structural, textural, and acidic properties of spent RFCC catalyst was observed using X-ray diffraction, X-ray fluorescence, N2-sorption and pyridine-probed Fourier transform infrared measurements. Catalytic cracking of palm oil was used to evaluate the catalytic activity of the acid-treated catalysts. All the results showed the different beneficial effects of the sulfuric acid- and citric acid- treatments on the physicochemical properties of the modified catalyst with an improvement of surface area and pore volume of catalysts as well as the crystallinity due to the metal and matrix material removal. The sulfuric acid-treated catalysts have higher Brønsted/Lewis (B/L) ratio than the citric acid treatment, while the citric acid-treated catalysts have lower B/L ratio due to the enhancement of Lewis acid site. The acid-treated catalysts showed better performance than the non-treated catalyst. The selectivity of the kerosene-diesel range product fraction increased with the acid concentrations treatment.","fluidex; related topics, coastal engineering, chemistry","Catalysis, Process Chemistry and Technology, Physical and Theoretical Chemistry"
A dual-lactate sensor for milk spoilage based on modified recycled UHT milk carton cellulose surface,"Phamonpon W., Promphet N., Ummartyotin S., Rodthongkum N.",2022-08-20,"Cellulose surfaces, Cellulose wastes, Colorimetric sensors, Electrochemicals, Enzymatic immobilizations, Lactate concentration, Milk spoilage, Recycled UHT milk carton, UHT milk, Working electrode, Cellulose, Colorimetric sensor, Electrochemical sensor, Lactate, Milk spoilage, Recycled UHT milk Carton","Cellulose waste from UHT milk carton is readily transformed into a novel substrate for colorimetric and electrochemical lactate sensor as milk spoilage indication for the first time. For colorimetric sensor, the cellulose is prepared by using alkali and bleach treatment, followed by enzymatic immobilization on its surface. For electrochemical sensor, the cellulose is immersed into extracted aluminum solution to create conductive working electrode with increased surface roughness compared with recycle cellulose verified by atomic force microscopy. Scanning electron micrographs illustrate 3D fibrous network of cellulose with air interstices in between and X-ray photoelectron spectroscopy shows a binding energy of 73.456 eV confirming the presence of Al–O bond after immersing cellulose into aluminum solution. The colorimetric sensor shows the intense purpleness upon the increase of lactate concentration, while the aluminum coated cellulose electrode exhibits the enhanced current response towards the increased lactate concentration. This dual-lactate sensor offers a linearity of 0.125–2 M, covering a cut-off lactate level (1.0 M) for milk spoilage. Ultimately, this sensor is successfully applied for lactate determination in real milk samples, validated by a standard HPLC.","fluidex; related topics, energy, environmental, Business, engineering","Renewable Energy, Sustainability and the Environment, Environmental Science (all), Strategy and Management, Industrial and Manufacturing Engineering"
