Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
"Streptomyces bauhiniae sp. Nov., isolated from tree bark of bauhinia variegata Linn. in Thailand","Kanchanasin P., Yuki M., Kudo T., Ohkuma M., Kuncharoen N., Phongsopitanun W., Tanasupawat S.",2020-01-01,"Bacterial Typing Techniques, Base Composition, Bauhinia, Diaminopimelic Acid, DNA, Bacterial, Fatty Acids, Nucleic Acid Hybridization, Phospholipids, Phylogeny, Plant Bark, RNA, Ribosomal, 16S, Sequence Analysis, DNA, Soil Microbiology, Streptomyces, Thailand, Vitamin K 2, Actinomycetes, Polyphasic taxonomy, Streptomyces bauhiniae, Streptomycetaceae, Tree bark","A novel actinomycete strain, Bv016T, belonging to the genus Streptomyces, was isolated from the bark of tree, Bauhinia variegata Linn., collected in Thailand. The taxonomic position of the strain was characterized by using a polyphasic approach. ll-Diaminopimelic acid, glucose, mannose, ribose and galactose were detected in its whole-cell hydrolysates. The N-acyl type of muramic acid was acetyl. The strain contained anteiso-C15:0, iso-C16:0, iso-C15:0 and iso-C14:0 as the major fatty acids and MK-9(H8), MK-9(H6) and MK-9(H4) as the major menaquinones. The major polar lipids were diphosphatidylglycerol, phosphatidylethanolamine, phosphatidylglycerol, phosphatidylinositol and phosphatidylinositol mannoside. The strain was closely related to Streptomyces griseoluteus JCM 4041T (98.4 %), Streptomyces seoulensis JCM 10116T (98.4 %) and Streptomyces recifensis JCM 4408T (98.2 %). The draft genome of Bv016T was 6.74 Mb with 5949 coding sequences with an average G+C content of 71.7 mol%. The ANIb and ANIm values of strain Bv016T were 94.1 and 95.2%, respectively, and the digital DNA–DNA hybridization value was 60.6% in comparison with the draft genome of S. griseoluteus JCM 4765T. The results of the taxonomic analysis suggested that strain Bv016T represented a novel species of the genus Streptomyces for which the name Streptomyces bauhiniae sp. nov. is proposed. The type strain is Bv016T (=JCM 33208T=TISTR 2645T).","microbiology: bacteriology, mycology, parasitology and virology, Immunology, Agricultural and Biological Sciences","Microbiology, Ecology, Evolution, Behavior and Systematics"
"Quantity and quality of antibodies after acellular versus whole-cell pertussis vaccines in infants born to mothers who received tetanus, diphtheria, and acellular pertussis vaccine during pregnancy: A randomized trial","Wanlapakorn N., Maertens K., Vongpunsawad S., Puenpa J., Tran T.M.P., Hens N., van Damme P., Thiriard A., Raze D., Locht C., Poovorawan Y., Leuridan E.",2020-07-01,"Antibodies, Bacterial, Child, Diphtheria, Diphtheria-Tetanus-acellular Pertussis Vaccines, Female, Humans, Immunization, Secondary, Infant, Mothers, Pertussis Vaccine, Pregnancy, Tetanus, Thailand, Whooping Cough, Functionality, Humoral immune response, Maternal immunization, Pertussis, Pregnancy","Background. The blunting effect of pertussis immunization during pregnancy on infant antibody responses induced by whole-cell pertussis (wP) vaccination is not well-defined. Methods. This randomized controlled trial (NCT02408926) followed term infants born to mothers vaccinated with tetanus, diphtheria, and acellular pertussis (Tdap) vaccine during pregnancy in Thailand. Infants received either acellular pertussis (aP)- or wP-containing vaccine at 2, 4, 6, and 18 months of age. A comparison group comprised wP-vaccinated children born to mothers not vaccinated during pregnancy. Antibodies against pertussis toxin (PT), filamentous hemagglutinin (FHA), and pertactin (PRN) were evaluated using commercial enzyme-linked immunosorbent assays. Functionality of antibodies against Bordetella pertussis was measured using Bordetella pertussis growth inhibition assay. Results. After maternal Tdap vaccination, 158 infants vaccinated with aP-containing vaccines possessed higher antibody levels (P <.001) against all tested B. pertussis antigens postpriming compared to 157 infants receiving wP-containing vaccines. At 1 month postbooster, only anti-FHA and anti-PRN antibodies were still significantly higher (P <.001) in the aP group. Significantly higher anti-PT and anti-FHA (P <.001), but not anti-PRN immunoglobulin G, were observed among 69 wP-vaccinated infants born to control mothers compared with wP-vaccinated infants of Tdap-vaccinated mothers after primary and booster vaccination. The antibody functionality was higher in all wP-vaccinated infants at all times. Conclusions. Maternal Tdap vaccination inhibited more pertussis-specific responses in wP-vaccinated infants compared to aP-vaccinated infants, and the control group of unvaccinated women had highest PT-specific responses, persisting until after the booster dose. Antibody functionality was better in the wP groups.",medical,"Microbiology (medical), Infectious Diseases"
A concept for control and program based on the semantic space model,"Chen X., Prayongrat M., Kiyoki Y.",2020-12-16,"Basic functions, Computation model, Control mechanism, Control signal, Program language, Sequential logic, Unmanned ground vehicles, Various functions, Artificial intelligent, Semantic computation, Semantic space, Unmanned control","The most important mechanism of the computer is that various functions are implemented based on programs stored in it. Programs are developed by program languages implementing functions of models. One of the efficient methods to construct a model is to construct it by semantic computation models. Using semantic computation models, we can construct a model in a semantic space. In this paper, we present a mechanism to execute models presented by the semantic spaces. We have presented a mechanism to implement combinational and sequential logic computations based on the semantic space model. The combinational and sequential logic computations are the basic functions in computer systems. However, we still need a control mechanism like that in computers. In this paper, we present a control mechanism based on the semantic space model and some of execution examples. The most important contribution of this paper is that we first present a concept for control and program based on the semantic space model. In order to demonstrate the efficiency of the proposed mechanism, we performed a demonstration experiment. In the experiment, an agent is constructed for unmanned ground vehicle control with the control mechanism. A video camera is used to determine the position of the vehicle and obstacles on the road. The control signals, including “turn left,” “turn right,” “go ahead” and “stop” outputted from the agent are used to demonstrate the efficiency of the mechanism.","fluidex; related topics, computer science",Artificial Intelligence
Screening and eradication of Helicobacter pylori for gastric cancer prevention: The Taipei global consensus,"Liou J.-M., Malfertheiner P., Lee Y.-C., Sheu B.-S., Sugano K., Cheng H.-C., Yeoh K.-G., Hsu P.-I., Goh K.-L., Mahachai V., Gotoda T., Chang W.-L., Chen M.-J., Chiang T.-H., Chen C.-C., Wu C.-Y., Leow A.H.-R., Wu J.-Y., Wu D.-C., Hong T.-C., Lu H., Yamaoka Y., Megraud F., Chan F.K.L., Sung J.J.Y., Lin J.-T., Graham D.Y., Wu M.-S., El-Omar E.M.",2020-12-01,"Anti-Bacterial Agents, Antimicrobial Stewardship, Clinical Decision-Making, Cost-Benefit Analysis, Delphi Technique, Dose-Response Relationship, Drug, Drug Administration Schedule, Drug Resistance, Bacterial, Early Detection of Cancer, Endoscopy, Gastrointestinal, Gastritis, Atrophic, Gastroesophageal Reflux, Gastrointestinal Microbiome, Genetic Markers, Global Health, Helicobacter Infections, Helicobacter pylori, Humans, Metabolic Syndrome, Metaplasia, Proton Pump Inhibitors, Reinfection, Stomach Neoplasms, cancer prevention, gastric cancer, helicobacter pylori, helicobacter pylori - treatment, screening","Objective A global consensus meeting was held to review current evidence and knowledge gaps and propose collaborative studies on population-wide screening and eradication of Helicobacter pylori for prevention of gastric cancer (GC). Methods 28 experts from 11 countries reviewed the evidence and modified the statements using the Delphi method, with consensus level predefined as ≥80% of agreement on each statement. The Grading of Recommendation Assessment, Development and Evaluation (GRADE) approach was followed. Results Consensus was reached in 26 statements. At an individual level, eradication of H. pylori reduces the risk of GC in asymptomatic subjects and is recommended unless there are competing considerations. In cohorts of vulnerable subjects (eg, first-degree relatives of patients with GC), a screen-and-treat strategy is also beneficial. H. pylori eradication in patients with early GC after curative endoscopic resection reduces the risk of metachronous cancer and calls for a re-examination on the hypothesis of a € the point of no return'. At the general population level, the strategy of screen-and-treat for H. pylori infection is most cost-effective in young adults in regions with a high incidence of GC and is recommended preferably before the development of atrophic gastritis and intestinal metaplasia. However, such a strategy may still be effective in people aged over 50, and may be integrated or included into national healthcare priorities, such as colorectal cancer screening programmes, to optimise the resources. Reliable locally effective regimens based on the principles of antibiotic stewardship are recommended. Subjects at higher risk of GC, such as those with advanced gastric atrophy or intestinal metaplasia, should receive surveillance endoscopy after eradication of H. pylori. Conclusion Evidence supports the proposal that eradication therapy should be offered to all individuals infected with H. pylori. Vulnerable subjects should be tested, and treated if the test is positive. Mass screening and eradication of H. pylori should be considered in populations at higher risk of GC.",medical,Gastroenterology
"Efficacy and economic evaluation of delivery of care with tele-continuous EEG in critically ill patients: A multicentre, randomised controlled trial (Tele-cRCT) study protocol","Limotai C., Ingsathit A., Thadanipon K., Pattanaprateep O., Pattanateepapon A., Phanthumchinda K., Suwanwela N.C., Thaipisuttikul I., Boonyapisit K., Thakkinstian A.",2020-03-04,"Adolescent, Adult, Critical Care, Electroencephalography, Humans, Monitoring, Physiologic, Multicenter Studies as Topic, Prospective Studies, Quality of Life, Randomized Controlled Trials as Topic, Status Epilepticus, Thailand, Young Adult, adult intensive & critical care, epilepsy, telemedicine","Introduction Some critically ill patients are confirmed by continuous electroencephalography (cEEG) monitoring that non-convulsive seizure (NCS) and/or non-convulsive status epilepticus (NCSE) are causes of their depressed level of consciousness. Shortage of epilepsy specialists, especially in developing countries, is a major limiting factor in implementing cEEG in general practice. Delivery of care with tele-continous EEG (tele-cEEG) may be a potential solution as this allows specialists from a central facility to remotely assist local neurologists from distant areas in interpreting EEG findings and suggest proper treatment. No tele-cEEG programme has been implemented to help improve quality of care. Therefore, this study is conducted to assess the efficacy and cost utility of implementing tele-cEEG in critical care. Methods and analysis The Tele-cRCT study is a 3-year prospective, randomised, controlled, parallel, multicentre, superiority trial comparing delivery of care through € Tele-cEEG' intervention with € Tele-routine EEG (Tele-rEEG)' in patients with clinical suspicion of NCS/NCSE. A group of EEG specialists and a tele-EEG system were set up to remotely interpret EEG findings in six regional government hospitals across Thailand. The primary outcomes are functional neurological outcome (modified Rankin Scale, mRS), mortality rate and incidence of seizures. The secondary outcomes are cost utility, length of stay, emergency visit/readmission, impact on changing medical decisions and health professionals' perceptions about tele-cEEG implementation. Functional outcome (mRS) will be assessed at 3 and 7 days after recruitment, and again at time of hospital discharge, and at 90 days, 6 months, 9 months and 1 year. Costs and health-related quality of life will be assessed using the Thai version of the EuroQol-five dimensions-five levels (EQ-5D-5L) at hospital discharge, and at 90 days, 6 months, 9 months and 1 year. Ethics and dissemination This study has been approved by the ethics committees of the Faculty of Medicine, Chulalongkorn University, and of Ramathibodi Hospital, Mahidol University, and registered on Thai Clinical Trials Registry. The results will be disseminated in a peer-reviewed journal. Trial registration number TCTR20181022002; preresults.",medical,Medicine (all)
Drought-tolerance gene identification using genome comparison and co-expression network analysis of chromosome substitution lines in rice,"Punchkhon C., Plaimas K., Buaboocha T., Siangliw J.L., Toojinda T., Comai L., Diego N.D., Spichal L., Chadchawan S.",2020-10-01,"Adaptation, Physiological, Chromosomes, Plant, Droughts, Gene Expression Profiling, Gene Expression Regulation, Plant, Gene Regulatory Networks, Oryza, Plant Proteins, Quantitative Trait Loci, Co-expression network, CSSLs, Drought stress, KDML105 rice","Drought stress limits plant growth and productivity. It triggers many responses by inducing changes in plant morphology and physiology. KDML105 rice is a key rice variety in Thailand and is normally grown in the northeastern part of the country. The chromosome segment substitution lines (CSSLs) were developed by transferring putative drought tolerance loci (QTLs) on chromosome 1, 3, 4, 8, or 9 into the KDML105 rice genome. CSSL104 is a drought-tolerant line with higher net photosynthesis and leaf water potential than KDML105 rice. The analysis of CSSL104 gene regulation identified the loci associated with these traits via gene co-expression network analysis. Most of the predicted genes are involved in the photosynthesis process. These genes are also conserved in Arabidopsis thaliana. Seven genes encoding chloroplast proteins were selected for further analysis through characterization of Arabidopsis tagged mutants. The response of these mutants to drought stress was analyzed daily for seven days after treatment by scoring green tissue areas via the PlantScreenTM XYZ system. Mutation of these genes affected green areas of the plant and stability index under drought stress, suggesting their involvement in drought tolerance.","clinical and experimental biochemistryistryhemistry, biochemistryistry, medical","Genetics, Genetics (clinical)"
"Determining standardized causes of death of infants, children, and adolescents living with HIV in Asia","Sohn A.H., Lumbiganon P., Kurniati N., Lapphra K., Law M., Do V.C., Van Nguyen L., Truong K.H., Wati D.K., Ounchanum P., Puthanakit T., Sudjaritruk T., Ly P.S., Yusoff N.K.N., Fong S.M., Mohamed T.J., Nallusamy R., Kumarasamy N., Kariminia A.",2020-08-01,"Adolescent, Anti-HIV Agents, Cambodia, Cause of Death, CD4 Lymphocyte Count, Child, Child, Preschool, Female, HIV Infections, Humans, India, Indonesia, Infant, Malaysia, Male, Retrospective Studies, Thailand, Viral Load, Young Adult, Asia, cause of death, HIV, mortality, pediatric","Objective:To implement a standardized cause of death reporting and review process to systematically disaggregate causes of HIV-related deaths in a cohort of Asian children and adolescents.Design:Death-related data were retrospectively and prospectively assessed in a longitudinal regional cohort study.Methods:Children under routine HIV care at sites in Cambodia, India, Indonesia, Malaysia, Thailand, and Vietnam between 2008 and 2017 were followed. Causes of death were reported and then independently and centrally reviewed. Predictors were compared using competing risks survival regression analyses.Results:Among 5918 children, 5523 (93%; 52% male) had ever been on combination antiretroviral therapy. Of 371 (6.3%) deaths, 312 (84%) occurred in those with a history of combination antiretroviral therapy (crude all-cause mortality 9.6 per 1000 person-years; total follow-up time 32 361 person-years). In this group, median age at death was 7.0 (2.9-13) years; median CD4+cell count was 73 (16-325) cells/μl. The most common underlying causes of death were pneumonia due to unspecified pathogens (17%), tuberculosis (16%), sepsis (8.0%), and AIDS (6.7%); 12% of causes were unknown. These clinical diagnoses were further grouped into AIDS-related infections (22%) and noninfections (5.8%), and non-AIDS-related infections (47%) and noninfections (11%); with 12% unknown, 2.2% not reviewed. Higher CD4+cell count and better weight-for-age z-score were protective against death.Conclusion:Our standardized cause of death assessment provides robust data to inform regional resource allocation for pediatric diagnostic evaluations and prioritization of clinical interventions, and highlight the continued importance of opportunistic and nonopportunistic infections as causes of death in our cohort.","medical, Immunology","Immunology and Allergy, Immunology, Infectious Diseases"
Effective elongation properties of cellulose–natural rubber composite hydrogels having interconnected domain,"Srirachya N., Boonkerd K., Kobayashi T.",2020-06-01,"Cellulose hydrogels, Composite hydrogels, Elongation properties, Fourier transform infra reds, Interconnected domains, Interconnected structures, Natural rubber composites, Wet-phase inversion methods, cellulose, composite, Hydrogel, interconnected layer, natural rubber","This report describes progress in the development of cellulose hydrogel by blending with natural rubber (NR). Cellulose regenerated from the bagasse sugarcane was used for this study. Although cellulose and NR have a considerably low mutual affinity, composite hydrogels with various cellulose and NR contents were prepared using a wet-phase inversion method. The maximum amount of NR that can be loaded into the cellulose hydrogel was about 30% vol. Once NR is introduced into the cellulose hydrogels, the obtained hydrogel became translucent and eventually opaque with increasing NR loading. Measurements of water absorption, the water contact angle, and evaluation of fourier-transform infrared spectroscopoy (FTIR) spectra revealed that the presence of NR decreases the water affinity of the hydrogels. Nevertheless, it is noteworthy that the composite hydrogels had higher tensile strength and better elastic properties than the pristine hydrogel. The results showed that the obtained composite hydrogels can be elongated several times to their original length. The enhancement of both properties was proportional to the amount of NR included. Results of scanning electron microscope (SEM) images showed NR present inside the hollow of the cellulose hydrogel, forming interconnected domains. One can infer that the increase of mechanical and elastic properties is attributable to the presence of these interconnected structures.","mixing and separation, Materials Science","Polymers and Plastics, Materials Chemistry"
Effects of H2O2 and temperature on electrolytic pickling of austenitic stainless steel 304L in Na2SO4 solution,"Tipves K., Lothongkum G., Lothongkum A.W.",2020-10-01,"304L stainless steel, Electrolytic pickling, Experimental conditions, Metal oxide layers, Oxide scale, Polarization curves, Polarization techniques, XRD patterns, Electrolytic pickling, Hydrogen peroxide, Polarization, Sodium sulphate, Stainless steel","The effects of H2O2 solution addition and temperature on electrolytic pickling via Na2SO4 solution to eliminate the metal oxide layers of an annealed 304L stainless steel were investigated by polarization technique. The experimental conditions involved a pure 190 kg × m-3 Na2SO4 solution and a mixture of 190 kg × m-3 Na2SO4 + 10 kg × m-3 H2O2 at 298, 318 and 333 K and pH 4. It was found that the addition of a 10 kg × m-3 H2O2 solution in 190 kg × m-3 Na2SO4 solution and an increase in temperature resulted in a decrease in the passive region of the polarization curves. The results from the SEM images, the XRD patterns and root-meansquare roughness showed that the surface of the annealed 304L stainless steel was smoother and fewer remaining oxide scales was found when pickling in 190 kg × m-3 Na2SO4 + 10 kg × m-3 H2O2 solution. However, no effects of the addition of 10 kg × m-3 H2O2 solution in 190 kg × m-3 Na2SO4 solution and temperature on pickling time at 298, 318 and 333 K were observed.","corrosion, Materials Science, engineering","Materials Science (all), Mechanics of Materials, Mechanical Engineering"
Assessment of agricultural waste-derived activated carbon in multiple applications,"Wu H.-Y., Chen S.S., Liao W., Wang W., Jang M.-F., Chen W.-H., Ahamad T., Alshehri S.M., Hou C.-H., Lin K.-S., Charinpanitkul T., Wu K.C.-W.",2020-12-01,"Biomass, Charcoal, Recycling, Sewage, Taiwan, Agricultural waste, Anaerobic digestion sludge, Bio-based economy, Pyrolysis, Waste-derived activated carbon","To minimize waste production and reduce reliance on fossil fuels, agricultural waste such as rice straw has been actively used in biochemical production. In Taiwan, cellulosic waste has been used in anaerobic digestion for bioethanol production. This process produces a large amount of biomass-associated sludge that may become a serious environmental issue. Therefore, in this study, the anaerobic digestion sludge was recycled for the production of activated carbon via pyrolysis and activation by KOH. Surface characterization showed increased surface area and development of microporous structure upon activation. The FTIR image showed that high temperature activation eliminated most functional groups in the activated carbon, except for C[dbnd]O and C–O groups. The results showed that the activated carbon could be used for pollutant adsorbents such as molecular dyes (methylene blue: 217 mg g−1) and metal ions (copper: 169 mg g−1) from aqueous solution. In addition, the as-synthesized activated carbon can be used for CO2 capture and capacitor. Instead of focusing on one single application, we proposed that centralized production of activated carbon could be used in various applications, while further modification could be adopted depending on the need of its specific application.","ecological and environmentalronmental sciences; applied ecology/pollution; energygy, geobase; related topics, biochemistryistry, environmental","Biochemistry, Environmental Science (all)"
The novel costotransverse foramen block technique: Distribution characteristics of injectate compared with erector spinae plane block,"Shibata Y., Kampitak W., Tansatit T.",2020-01-01,"Cadaver, Female, Humans, Injections, Male, Nerve Block, Paraspinal Muscles, Spinal Nerves, Thoracic Vertebrae, Ultrasonography, Interventional, Joints, Nerve block, Paraspinal muscle, Rib cage, Thoracic vertebrae","Background: The costotransverse foramen (CTF) is a space continuous with the paravertebral space. We hypothesized that injections passing through the CTF will result in a successful injectate spread to the paravertebral space. Objectives: We investigated patterns of dye spread to assess characteristics of neural blockade following ultrasound-guided CTF and erector spinae plane (ESP) injection in an anatomic and clinical study. Study Design: Prospective cadaveric study, and case studies. Setting: University hospital. Methods: Six soft cadavers were studied. The boundaries of the CTF and the needle pathway of CTF injection were identified in the first cadaver. The CTF and ESP injections were performed on either the left or right sides of the T4 vertebral level in cadavers 2 to 6. Fifteen milliliters of 0.2% methylene blue was injected in each block, and the spread of dye was assessed by anatomic dissection. We also report 2 case studies of CTF and ESP blocks. Results: Cadaver studies of CTF injection demonstrate that with injection to the inferior aspect of the base of the transverse process, the dye mainly passes anteriorly through the CTF into the paravertebral space, with minimal track-back to the deep back muscles. Consistent sensory blockade was achieved in 2 case studies. With the ESP injection, the spread of dye was observed cephalocaudad to the fascia of the erector spinae muscle, with no dye spreading within the paravertebral space in all cadavers. Limitations: Prospective case series. Conclusions: CTF block was consistently associated with a mainly anterior spread of injectate into the paravertebral space that involved the thoracic spinal nerves, and minimal posterior spread of injectate to the deep back muscles.",medical,Anesthesiology and Pain Medicine
Diagnostic utility of CT for suspected immune checkpoint inhibitor enterocolitis,"Durbin S.M., Mooradian M.J., Fintelmann F.J., Zubiri L., Chute D.F., Kambadakone A., Pisuchpen N., Reynolds K.L., Dougan M.",2020-10-01,"Aged, Enterocolitis, Female, Humans, Immune Checkpoint Inhibitors, Male, Middle Aged, Retrospective Studies, Tomography, X-Ray Computed, autoimmunity, immunotherapy, inflammation","BACKGROUND AND AIMS: Immune checkpoint inhibitor (ICI) enterocolitis is a common immune-related adverse event and can be fatal, especially when not diagnosed and treated promptly. The current gold standard for diagnosis is endoscopy with biopsy, but CT scan is a possible alternative. The primary objective of this study is to identify the diagnostic performance of CT in the evaluation of ICI enterocolitis. METHODS: With institutional review board approval, we conducted a retrospective cohort study of patients who received ICI therapy between 2015 and 2019 across a healthcare system. Patients were included if they underwent both abdominal CT and endoscopy with biopsy within 3 days. The radiological and pathological diagnoses, as well as clinical characteristics, were extracted from the electronic medical record. We calculated the sensitivity, specificity, positive predictive value (PPV) and negative predictive value (NPV) of CT for diagnosing ICI enterocolitis when compared with tissue diagnosis. RESULTS: Of the 4474 patients screened, 138 met inclusion criteria. Most common tumor types were melanoma (37%) and lung cancer (19%). Seventy-four per cent were treated with antiprogrammed cell death (PD-1)/PD-L1 therapy. Thirty-nine per cent had signs of enterocolitis on CT scan and 58% had biopsy-proven ICI enterocolitis. Sensitivity and specificity of CT were 50% and 74%, respectively. PPV was 73% and NPV was 52%. Of those with confirmed ICI enterocolitis, 70% had grade 3 or higher symptoms, 91% received steroids and 40% received infliximab. CONCLUSION: The performance of CT scan for diagnosis of ICI enterocolitis is moderate to poor and does not replace endoscopy with biopsy.","medical, Immunology, biochemistryistry, pharmacology","Immunology and Allergy, Immunology, Molecular Medicine, Oncology, Pharmacology, Cancer Research"
The effect of different extracting conditions on the antibacterial activity of moringa oleifera lam. Leaves extract for the development of antibacterial meat tray,"Piyamawadee C., Aht-Ong D.",2020-01-01,"Anti-bacterial activity, Ethanolic extracts, Extraction conditions, Low temperatures, Moringa oleifera lams, Optimum temperature, Phytoconstituents, Total phenolic content, Active compounds, Antibacterial activity, Moringa Oleifera Lam. leaves extract, Total phenolic contents","Moringa oleifera Lam. leaves is the popular plant which provides an impressive range of medicinal uses because of major phytoconstituents in leaves. Such phytoconstituents contents are highly affected by extraction conditions. Therefore, the effects of different solvent extraction, temperature and time of extraction on antibacterial activity and total phenolic contents (TPC) of M.oleifera Lam. leaves extract were determined. The antibacterial result of all extract against E.coli showed no inhibition zone, while ethanolic extracts significantly affected to S.aureus inhibition that increasing concentration of ethanol provided an increasing in inhibition zone and decreasing MIC value from 5 to 1.25 mg/ml. Low-temperature extraction (40oC) was indicated as the optimum temperature which led to high antibacterial activity. The effect of extraction time was directly related to the inhibition zone. The highest inhibition zone and MIC value were obtained from extract which was extracted by using 70%MeoH, 40OC and 3 h. TPC result revealed a significant relationship with antibacterial activity, meaning that higher TPC led to higher antibacterial inhibition.","mixing and separation, Materials Science, physics, engineering","Materials Science (all), Condensed Matter Physics, Mechanics of Materials, Mechanical Engineering"
Changes in plasma aldosterone level after weight loss by bariatric surgery in morbidly obese patients,"Suwannasrisuk P., Boonchaya-Anant P., Houngngam N., Udomsawaengsup S., Sunthornyothin S.",2020-04-06,"Adult, Aldosterone, Bariatric Surgery, Biomarkers, Blood Pressure, Body Mass Index, Female, Follow-Up Studies, Humans, Male, Obesity, Morbid, Prognosis, Prospective Studies, Waist Circumference, Weight Loss, Bariatric surgery, Direct renin concentration, Obesity, Plasma aldosterone concentration, Renin-angiotensin-aldosterone system","Background: Overactivation of renin-aldosterone-angiotensin system (RAS) is part of the pathogenesis of obesity-associated hypertension. Evidences have shown that weight loss can result in reduction in blood pressure and RAS. This study was aim to investigate changes of plasma aldosterone concentration (PAC) after bariatric surgery. Methods: A prospective study was done in 14 morbidly obese patients undergoing bariatric surgery. Patients who were taking medications that can interfere with PAC and renin levels were excluded. Collection of blood samples were done at baseline and at 3 and 6-month post-bariatric surgery. Results: Four out of 14 patients had hypertension at baseline. Mean body mass index (BMI) was 56.7 ± 13.5 kg/m2. PAC were significantly decreased at 3-and 6-month post-bariatric surgery from 14.3 ± 8.0 to 7.5 ± 5.5 [reduction of 36% from baseline (P < 0.01)] and 8.0 ± 6.6 ng/dl [reduction of 32% from baseline (P < 0.05)] respectively. The reduction of PAC at 3-month post-surgery was correlated with the reduction of body weight (r = 0.46, P < 0.05), waist circumference (r = 0.73, P < 0.05) and percent of body fat (r = 0.58, P < 0.05). Conclusions: Maximal reduction of PAC in obese patients underwent bariatric surgery occurred during the first 3 months after bariatric surgery. The reduction of PAC was associated with the reduction of body weight, waist circumference and percent of body fat suggesting the link between RAS and obesity-mediated hypertension.",medical,"Endocrinology, Diabetes and Metabolism"
"Fast dissolving, hermetically sealable, edible whey protein isolate-based films for instant food and/or dry ingredient pouches","Janjarasskul T., Tananuwong K., Phupoksakul T., Thaiphanit S.",2020-12-01,"Atmospheric moisture, Moisture sorption isotherms, Oxygen permeability, Plasticizing effects, Structure and properties, Structure-function relationship, Water vapor permeability, Whey protein isolate, Edible film, Native whey protein isolate film, Premeasured dry ingredient, Water soluble","The objective of this research is to develop edible, fast dissolving, sealable whey protein isolate (WPI)-based films for packaging premeasured dry foods/ingredients that will dissolve and release their contents upon contact with water. Modifications to the structure and properties of WPI films via heat-denaturation and plasticizers were determined. The structure-function relationship of the films was elucidated based on FTIR analysis. The developed water-soluble native WPI (NWPI) films had similar visual and barrier properties (oxygen permeability 4.74 × 10−4 to 12.26 × 10−4 cm3 μm/m2∙s∙kPa and water vapor permeability 0.0113–0.0148 g mm/m2∙s∙kPa) but lower mechanical properties (tensile strength 1.04–3.16 MPa, % elongation 7.45–15.31%, and elastic modulus 18.88–105.34 MPa) than the water-insoluble heat-denatured WPI films. The solution-sealed NWPI pouches of dry food models showed ready solubility. Heat denaturation strengthened the cohesion of the WPI films via the enhanced formation of the intermolecular β-sheet. Glycerol and atmospheric moisture showed plasticizing effects on both the barrier and tensile properties, which correlated well with the films’ moisture sorption isotherms. Solution-sealed NWPI pouches can be potentially used as leave-in packaging for portioned dry foods. The comprehensive understanding of the properties of glycerol-plasticized WPI films gained from this study is valuable in designing WPI-based packaging for commercial packaged food systems.","genergyal, mixing and separation, Agricultural and Biological Sciences",Food Science
Dynamic model and control system of carbon dioxide capture process in fluidized bed using computational fluid dynamics,"Tirapanichayakul C., Chalermsinsuwan B., Piumsomboon P.",2020-02-01,"Carbon dioxide capture, Controlled variables, Fluidized bed reactors, Manipulated variables, Modeling and control, Operating variables, Solid circulation rates, Solid sorbents, Adsorption, Carbon dioxide capture, CFD, Control system, Fluidized bed reactor, Solid sorbent","Nowadays, the concentration of greenhouse gases in the atmosphere has been growing continuously due to the increase of energy consumption, generated from carbon-based fuels and has created global warming. In this study, a model of carbon dioxide capture adsorption in a fluidized bed reactor was developed based on experimental data using commercial CFD program called ANSYS FLUENT. Then the model was employed to observe the hydrodynamics behavior and the dynamic responses of CO2 capture inside the adsorber when the operating variables were changed. The effects of operating variables on carbon dioxide capture were evaluated. From the simulation results, both the inlet gas velocity and the inlet solid circulation rate affected the carbon dioxide capture. The relationships between inlet gas velocity and inlet solid circulation rate to the percentage of carbon dioxide capture were investigated and analyzed by using system identification toolbox in MATLAB. After that, these relationships were used to design a control system. For the considered control system, the inlet solid circulation rate was selected to be a manipulated variable, while the inlet gas velocity, composition and temperature were designated as system disturbances. The controlled variable was carbon dioxide content remaining in the flue gas at the outlet. It was found that the control system could maintain the concentration of carbon dioxide in the flue gas at a specified value.","process equipment, energy",Energy (all)
