Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Tracking COVID-19 with wastewater to understand asymptomatic transmission,"Wannigama D.L., Amarasiri M., Hurst C., Phattharapornjaroen P., Abe S., Hongsing P., Rad S.M.A.H., Pearson L., Saethang T., Luk-in S., Kueakulpattana N., Storer R.J., Ounjai P., Jacquet A., Leelahavanichkul A., Chatsuwan T.",2021-07-01,"COVID-19, Humans, RNA, Viral, SARS-CoV-2, Thailand, Waste Water, Asymptomatic transmission, COVID-19, SARS-CoV-2 in wastewater, SARS-CoV-2 viral RNA, Wastewater, Wastewater of Bangkok","Introduction: SARS-CoV-2 RNA is excreted in feces of most patients, therefore viral load in wastewater can be used as a surveillance tool to develop an early warning system to help and manage future pandemics. Methods: We collected wastewater from 24 random locations at Bangkok city center and 26 nearby suburbs from July to December 2020. SARS-CoV-2 RNA copy numbers were measured using real-time polymerase chain reaction (PCR). Results: SARS-CoV-2 RNA was detected in wastewater from both the city center and suburbs. Except for July, there were no significant differences in copy numbers between the city center and suburbs. Between October and November, a sharp rise in copy number was observed in both places followed by two to three times increase in December, related to SARS-CoV-2 cases reported for same month. Conclusions: Our study provided the first dataset related to SARS-CoV-2 viral RNA in the wastewater of Bangkok. Our results suggest that wastewater could be used as a complementary source for detecting viral RNA and predicting upcoming outbreaks and waves.",medical,"Microbiology (medical), Infectious Diseases"
Iterative LMI Approach to Robust Hierarchical Control of Homogenous Linear Multi-Agent Systems Subject to Polytopic Uncertainty and External Disturbance,"Van Pham T., Nguyen D.H., Banjerdpongchai D.",2021-01-01,"Bilinear matrix, Disturbance attenuation, External disturbances, Hierarchical control, Matrix inequality, Parameter dependents, Parameter-dependent bilinear matrix inequality, Polytopic uncertainties, Robust control designs, Uncertainty disturbance, disturbance attenuation, hierarchical control, Multi-agent systems, parameter-dependent bilinear matrix inequality, polytopic uncertainty","This paper investigates design of robust hierarchical control for linear multi-agent systems (MAS) subject to polytopic uncertainty and external disturbance. Each agent of MAS is described by a homogeneous linear time-invariant dynamic model. The control structure has two layers, namely, an upper layer and a lower layer. Local actions are executed in the lower layer. Each agent shares information through an undirected graph with neighboring agents in the upper layer to achieve the global stabilization and disturbance attenuation. We employ a parameter-dependent Lyapunov function to formulate the robust control design of the local and global feedback in terms of bilinear matrix inequalities and incorporate constraints on disturbance attenuation. We propose the sufficient condition, where system matrices and Lyapunov variables are separated. The parameterization of the controller depends on a common slack variable instead of the Lyapunov matrices. We develop an iterative approach based on the coordinated optimization to solve sub-problems over linear matrix inequalities. Numerical examples are provided to demonstrate the effectiveness of the proposed robust control designs. It is shown that our proposed robust control designs outperform other robust control designs in terms of achievable disturbance attenuation and maximum admissible uncertainty bound.","fluidex; related topics, computer science, Materials Science, engineering","Computer Science (all), Materials Science (all), Engineering (all), Electrical and Electronic Engineering"
Optimization of process parameters of ultrasonic welding on dissimilar metal joints,"Mohan Kumar A., Rajasekar R., Karthik V., Kheawhom S.",2021-01-01,"Dissimilar metal joints, Full factorial, High performance material, Microstructure investigations, Optimization of process parameters, Solid-state welding, Variable interaction, Welding strength, 3105-h18 aluminium alloy, Micro-hardness, Optimization, Pure copper, Ultrasonic welding","Nowadays the automotive industry mostly prefers innovative solid-state welding technologies that would enable to welding of lightweight and high-performance materials. in this work, 3105-h18 Aluminium alloy (Al) and pure Copper (Cu) specimens with 0.5 mm thickness have been ultrasonically welded in a dissimilar (Al-Cu) manner. optimization of process parameters of ultrasonic welding has been carried out through full factorial method, three levels of variables considered for this experimental studies namely, weld pressure, amplitude, and time, also each variable interaction with welding strength has been studied. Additionally, micro-hardness and microstructure investigation in welded joints has been studied. The result shows that the weld strength greatly influenced weld amplitude at a medium and higher level of weld pressure. The interface micro-hardness of the welded joint has lower compared to the base metal.","fluidex; related topics, Materials Science",Metals and Alloys
Comparison of the accuracy of implant placement using different drilling systems for static computer-assisted implant surgery: A simulation-based experimental study,"Sittikornpaiboon P., Arunjaroensuk S., Kaboosaya B., Subbalekha K., Mattheos N., Pimkhaokham A.",2021-08-01,"Computer-Aided Design, Computers, Cone-Beam Computed Tomography, Dental Implantation, Endosseous, Dental Implants, Imaging, Three-Dimensional, Surgery, Computer-Assisted, accuracy, computer-assisted implant surgery, dental implant, drilling system, guided surgery","Background: Different designs of surgical drilling systems have been developed for the purpose of static Computer-Assisted Implant Surgery (sCAIS), but there is at present little understanding of how design principles affect the accuracy of implant placement. Purpose: The aim of this in vitro study was to compare the accuracy of implant placement among five drilling systems of sCAIS in a controlled experimental setting. Materials and Methods: Twenty-five 3D printed models with two edentulous bilateral premolar spaces were allocated to five different drilling systems: group A: sleeve-in-sleeve, group B: sleeve-in-sleeve with self-locking, group C: mounted sleeve-on-drill, group D: integrated sleeve-on-drill with metal sleeve in the guide, group E: integrated sleeve-on-drill without metal sleeve. Models were scanned with CBCT and optical scanner. All implants were digitally planned and 10 implants placed with sCAIS in each group. Postoperative 3D deviation of placed vs planned position was measured by means of platform, apex and angular deviation. Data was analyzed using Kruskal-Wallis test (P ≤.05). Pairwise comparisons were tested with Dunn's test with adjusted P values. Results: The overall platform deviation ranged from 0.42 ± 0.12 mm (group B) to 1.18 ± 0.19 mm (group C). The overall apex deviation ranged from 0.76 ± 0.22 mm (group B) to 1.95 ± 0.48 mm (group D). The overall angular deviation ranged from 2.50 ± 0.89 degree (group B) to 5.30 ± 1.04 degree (group E). Group A and B showed significantly less angular deviation than groups D and E (P <.05). There was no statistically significant differences in all parameters between group A and B, as well as between group D and E (P >.05). Conclusions: Significant differences were found with regards to accuracy among the five sCAIS systems tested, suggesting that the drilling protocol, the devices used and the design principles of the guides could influence the accuracy of implant placement.",dentistry,"Oral Surgery, Dentistry (all)"
"Increased nitro-oxidative toxicity in association with metabolic syndrome, atherogenicity and insulin resistance in patients with affective disorders","Morelli N.R., Maes M., Bonifacio K.L., Vargas H.O., Nunes S.O.V., Barbosa D.S.",2021-11-01,"Biomarkers, Depressive Disorder, Major, Humans, Insulin Resistance, Male, Metabolic Syndrome, Mood Disorders, Oxidative Stress, biomarkers, Bipolar disorder, Major depression, Metabolic syndrome, oxidative and nitrosative stress, antioxidants","Background: There is a strong comorbidity between mood disorders and metabolic syndrome (MetS). Increased levels of reactive oxygen and nitrogen species (RONS) and nitro-oxidative stress toxicity (NOSTOX) partially underpin this comorbidity. Aims: To examine the associations of RONS/NOSTOX biomarkers with MetS after adjusting for the significant effects of mood disorders (major depression, and bipolar type 1 and 2), generalized anxiety disorder (GAD), tobacco use disorder (TUD), and male sex. Methods: The study included subjects with (n=65) and without (n=107) MetS and measured levels of superoxide dismutase 1 (SOD1), lipid hydroperoxides (LOOH), nitric oxide metabolites (NOx), malondialdehyde (MDA), and advanced oxidation protein products (AOPP) and computed z unit-weighted composite scores which reflect RONS/NOSTOX. The study included 105 patients with mood disorders, 46 with GAD, and 95 with TUD. Results: MetS was associated with increased levels of MDA and AOPP, independently from mood disorders, TUD, sex and GAD. Atherogenicity and insulin resistance (IR) were significantly associated with a NOSTOX composite score. Mood disorders, TUD, GAD, male sex and MetS independently contribute to increased RONS/NOSTOX. The RONS/NOSTOX profile of MetS was different from that of GAD, which showed increased SOD1 and NOx levels. TUD was accompanied by increased SOD1, LOOH and MDA, and male sex by increased LOOH and AOPP. Conclusions: MetS is characterized by increased lipid peroxidation with aldehyde formation and chlorinative stress, and atherogenicity and IR are strongly mediated by RONS/NOSTOX. Partially shared RONS/NOSTOX pathways underpin the comorbidity of MetS with mood disorders, GAD, and TUD.","neuroscienceoscience; neuroscienceopathology; depression, psychology, medical","Clinical Psychology, Psychiatry and Mental Health"
Expressions of cytochrome P450 aromatase and anti-Müllerian hormone in testes of fattening pigs by the timing of the first vaccination for immunocastration,"Srisuwatanasagul K., Srisuwatanasagul S., Roongsitthichai A.",2021-03-01,"Animals, Anti-Mullerian Hormone, Aromatase, Gonadotropin-Releasing Hormone, Immunohistochemistry, Male, Orchiectomy, Organ Size, Seminiferous Tubules, Sus scrofa, Testis, Vaccines, anti-Müllerian hormone, aromatase, gonadotropin-releasing hormone vaccine, immunocastration, testes","In practice, two injections of gonadotropin-releasing hormone (GnRH) vaccine are recommended for pig immunocastration for effective outcomes. The present study aimed to investigate the expressions of cytochrome P450 aromatase (P450arom) and anti-Müllerian hormone (AMH) in testes, testicular length and testicular histomorphometry of the fattening pigs receiving the first injection of GnRH vaccine 6 weeks earlier than the standard protocol. Based on vaccination protocol, 24 pigs were equally divided into three groups: T1 was vaccinated at 15 and 19 weeks of age, T2 received vaccine at 9 and 19 weeks of age and C remained intact. P450arom and AMH expressions were analysed using immunohistochemistry and Western blot. The results revealed that testicular length was highest in C pigs, but not different between T1 and T2 groups (6.5 ± 0.2 versus 6.9 ± 0.3 cm, p =.538). Histomorphometry demonstrated that the height of spermatogenic epithelia, the diameter of seminiferous tubules and the number of seminiferous tubules between T1 and T2 groups were not different (p >.05). For P450arom, immunohistochemistry revealed that H-score of C group was significantly higher than that of both T1 and T2 groups. Western blot analysis showed that C group possessed the densest protein band. Moreover, H-score between T1 and T2 groups was not significantly different. Protein band intensity between both groups was not apparently different. As for AMH, C pigs had significantly lower H-score than both T1 and T2 pigs. Furthermore, T2 pigs possessed significantly higher H-score than T1 pigs. Western blot analysis showed that the most intense protein band was found in T2 group. In summary, GnRH vaccine affected testicular development and functions. The first injection could be performed either at 9 or 15 weeks of age since both protocols contributed to comparable results in aspect of testicular length, histomorphometry and expressions of P450arom and AMH.","biochemistryistry, Agricultural and Biological Sciences","Biotechnology, Animal Science and Zoology, Endocrinology"
Ni3S2Nanoparticles Anchored on d-Ti3C2Nanosheets with Enhanced Sodium Storage,"Li C., Zhang D., Cao J., Yu P., Qin J., Zhang X.",2021-03-22,"Diffusion paths, Hydrothermal methods, Pseudocapacitive, Storage mechanism, Storage performance, Structural stabilities, Sulfurization reactions, Synergistic effect, d-Ti3C2MXene, energy storage mechanism, Ni3S2, sodium-ion battery, sulfurization reaction","To enhance structural stability and explore energy storage mechanisms for sodium-ion batteries, Ni3S2 nanoparticles anchored on d-Ti3C2 nanosheets (Ni3S2/d-Ti3C2) are designed and synthesized through the hydrothermal method followed by sulfurization reaction. Ni3S2/d-Ti3C2 provides abundant active sites and reduces the Na+ diffusion path, leading to high sodium storage performance. The d-Ti3C2 nanosheets work as a conductive framework, providing high ion- and electron-conductive pathways and buffer volume change in Ni3S2 nanoparticles, while Ni3S2 nanoparticles exhibit high sodium storage and are applied as the spacer to suppress the restacking of d-Ti3C2 nanosheets. The synergistic effect effectively improves sodium storage performance of the obtained electrode and shows a special capacitive and diffusive dual-model energy storage mechanism for sodium-ion batteries. Specifically, Ni3S2 nanoparticles are battery-type components with high capacity, and the d-Ti3C2 nanosheets are pseudocapacitive components with a high pseudocapacitive value and fast energy storage. Consequently, the Ni3S2/d-Ti3C2 electrode provides enhanced performance (234.4 mA h g-1 at 0.1A g-1), almost 5.5 times that of the d-Ti3C2 electrode (∼42.4 mA h g-1). The results show that this metal sulfide incorporation strategy presents a prospective way to heighten sodium storage performance of d-Ti3C2 MXene.","fluidex; related topics, coastal engineering, energy, chemistry, Materials Science, engineering","Chemical Engineering (miscellaneous), Energy Engineering and Power Technology, Electrochemistry, Materials Chemistry, Electrical and Electronic Engineering"
The Impact of Employee Behavior on Business Continuity at an Industrial Complex,"Kodaka A., Leelawat N., Ino E., Tang J., Park J., Kohtake N.",2021-09-13,"Area BCM, Business continuity, Business continuity management, Dynamic Bayesian networks, Employee behavior, Industrial complex, Interdependency, Management IS, Multiple stakeholders, Public/private partnerships, Area BCM, Business Continuity, Dynamic Bayesian Network, Interdependency, Public-Private-Partnership","To maintain the business continuity of tenant companies in an industrial complex, it is important to understand the interdependencies among multiple stakeholders and to identify their vulnerabilities against common threats. Area Business Continuity Management is a framework, offering a guidance for the coordinated disaster damage mitigation both employees of tenant companies and local residents in the industrial complex. Therefore, disasters typically affect the business, and it is also directly associated with the worker 's capability to deal with the disasters. Employees 'intention and ability to reach work is one of the most important factors, affecting the employer 's business continuity. Nevertheless, it is still unclear how to incorporate their societal (community and individual) behaviors into a model of the private sector business continuity. With this problem, this study invited the Dynamic Bayesian Network dependency analysis as the concept of system dynamics to understand the factors of employees'work attendance to the business continuity. Using this analysis, it incorporated the employees 'behavioral dimensions into the design of Area BCM. As an empirical study, we conducted a preliminary result by a case company at the Rojana Industrial Park in Phra Nakhon Si Ayutthaya Province, Thailand. Throughout this case study, it sought to develop a model of how to determine the employees'ability to attend work by taking related variables into account.","fluidex; related topics, computer science, energy, engineering","Computer Science Applications, Hardware and Architecture, Energy Engineering and Power Technology, Control and Systems Engineering, Electrical and Electronic Engineering, Computer Networks and Communications"
Cytologic diagnosis of medullary thyroid carcinoma in the Asia-Pacific region,"Liu C.-Y., Bychkov A., Agarwal S., Zhu Y., Hang J.-F., Lai C.-R., Na H.Y., Li W., Liu Z., Jain D., Suzuki A., Hirokawa M., Chia N., Nga M.E., Jitpasutham T., Keelawat S., Park S.Y., Satoh S., Chen C.-C., Gunawardena D., Kumarasinghe P., Jung C.K., Kakudo K.",2021-01-01,"Adolescent, Adult, Aged, Aged, 80 and over, Asia, Biopsy, Fine-Needle, Carcinoma, Neuroendocrine, Cytodiagnosis, Female, Humans, Male, Middle Aged, Retrospective Studies, Staining and Labeling, Thyroid Gland, Thyroid Neoplasms, Thyroid Nodule, Young Adult, Asia-Pacific, fine needle aspiration cytology, medullary thyroid carcinoma, sensitivity and specificity, thyroid","Background: The accurate preoperative identification of medullary thyroid carcinoma (MTC) is challenging due to the rarity of tumor and variable cytologic appearance. The Asian experience with diagnosing MTC by fine-needle aspiration (FNA) was scarcely reported. Methods: Cases of MTC with available FNA slides were enrolled from 13 hospitals representing 8 Asia-Pacific countries. Clinicopathological information, including sample preparation technique, staining method, original cytologic diagnosis and review diagnosis were collected. Results: Of a total of 145 MTC cases retrospectively recruited, 99 (68.3%) were initially interpreted as MTC/suspicious for MTC (S-MTC). The distribution of original FNA diagnostic categories was not associated with the staining method or sample preparation technique. The staining methods used were Papanicolaou, hematoxylin-eosin and Romanowsky stains. Liquid-based cytology (LBC) was used only in three countries. After reviewing all cases, the diagnostic rate of MTC/S-MTC increased to 91.7% (133/145). Cases with initially unrecognized MTC had either marked pleomorphism or cytology mimicking papillary carcinoma or follicular neoplasm. Although LBC provided certain benefits, there was no significant difference in diagnostic accuracy between conventional smear and LBC. Immunocytochemistry was available in 38 cases (26.2%), all of which were correctly recognized as MTC. Conclusion: Our report summarizes how MTC is handled in contemporary Asian thyroid FNA practice. Although the detection rate of MTC by cytology alone is less satisfactory, integration with ancillary tests could achieve an excellent performance. The recognition of constitutive cytomorphologic features is needed for each cytopreparatory method, which may result in a lower threshold to initiate further workup for MTC.",medical,"Pathology and Forensic Medicine, Histology"
Vertical Dynamic Response of Rigid Circular Foundation in Multilayered Transversely Isotropic Poroelastic Half-Space,"Keawsawasvong S., Senjuntichai T.",2021-08-01,"Anisotropic property, Circular foundations, Exact stiffness matrixes, Flow boundary conditions, Influence functions, Poroelastic half spaces, Poroelastic properties, Transversely isotropic, Anisotropy, exact stiffness matrix, foundations, multilayered half-space, poroelasticity, soil-structure interaction, vibrations","The influence of anisotropic properties and layering of saturated soils on dynamic response of a circular foundation under time-harmonic vertical loading is studied in this paper. The foundation is modeled as a rigid disk, with either permeable or impermeable and smooth contact surface, whereas a multilayered transversely isotropic poroelastic half-space is defined for the supporting soil. To investigate the dynamic interaction problem, a displacement and flow boundary condition at the contact surface is constituted by employing a discretization technique and the displacement influence functions, which are obtained from the exact stiffness matrix scheme, with the stiffness matrices being presented explicitly for the first time. A set of numerical results are presented to portray the effects of anisotropic and poroelastic properties, hydraulic boundary conditions, soil heterogeneity, and frequency of excitation on vertical dynamic response of rigid circular foundations. In addition, vertical vibrations of a ring foundation and a massive circular foundation are also investigated.","fluidex; related topics, engineering, Mathematics","Civil and Structural Engineering, Building and Construction, Aerospace Engineering, Ocean Engineering, Mechanical Engineering, Applied Mathematics"
Attentive Hybrid Collaborative Filtering for Rating Conversion in Recommender Systems,"Tengkiattrakul P., Maneeroj S., Takasu A.",2021-01-01,"Accuracy prediction, Conversion methods, Explicit feedback, Knowledge graphs, Movielens, Traditional approaches, User feature, Collaborative filtering, Neural networks, Rating conversion, Recommender systems","Recommendation models that use collaborative filtering consider the influence of friends and neighbors when recommending suitable items for a target user. Most of these neighborhood-based models use the actual ratings from neighbors to predict the ratings of the target user toward target items, which often leads to a low accuracy prediction caused by the improper rating-range problem. Recently, rating conversion methods have been proposed to address this issue. Because each friend/neighbor can have a different level of influence on the target user, we propose a friend module, which converts their ratings to match the target user’s perspective and assigns different weight to each user before modeling latent relations and predictions. In rating conversion, ratings that involve explicit feedback are important. Instead of the traditional approach to user embedding, we propose a novel approach that uses explicit feedback. This can express user features better than traditional methods and can then be used to convert ratings to match the target user’s perspective. For better representation and recommendation, we also learn latent relations between each user and item by adopting knowledge graph ideas, which leads to more accurate results. The FilmTrust and MovieLens datasets are used in experiments comparing the proposed method with existing methods. This evaluation showed that our model is more accurate than existing methods.","fluidex; related topics, Mathematics, computer science","Theoretical Computer Science, Computer Science (all)"
A systematic review and meta-analysis of enzyme-linked immunosorbent spot (ELISPOT) assay for BK polyomavirus immune response monitoring after kidney transplantation,"Udomkarnjananun S., Kerr S.J., Francke M.I., Avihingsanon Y., van Besouw N.M., Baan C.C., Hesselink D.A.",2021-07-01,"BK Virus, Enzyme-Linked Immunospot Assay, Humans, Immunity, Immunosorbents, Kidney Diseases, Kidney Transplantation, Polyomavirus Infections, Tumor Virus Infections, BK polyomavirus, ELISPOT, Immune-monitoring, Interferon-γ, Kidney transplantation","BK virus (BKV) infection after kidney transplantation can cause BKV nephropathy (BKVAN) resulting in graft dysfunction and allograft loss. The treatment for BKVAN is reduction of the immunosuppressive load which increases the risk of kidney transplant rejection. There is no biomarker to monitor BKV activity besides BK viral load. The value of the Enzyme-Linked Immunosorbent Spot (ELISPOT) assay as a tool to monitor the recipient's anti-BKV immune response after transplantation was investigated systematically. Electronic databases, including MEDLINE, Scopus, and the Cochrane Central Register of Controlled Trials were searched for studies of ELISPOT evaluating the immune response against BKV. BKV status was categorized as ""active BKV infection"" and as ""resolving BKV infection"". Random-effects model meta-analysis was performed to determine the diagnostic performance of the ELISPOT assay, after stratifying patients into groups based on positive and negative ELISPOT results. One-hundred twenty-seven articles were identified of which nine were included. Patients with negative ELISPOT had an increased risk of having active BKV replication (odds ratio of 71.9 (95%-CI 31.0–167.1). Pooled sensitivity was 0.95 (95%-CI 0.89–0.98) and specificity was 0.88 (95%-CI 0.78–0.94). The standardized mean difference of the number of IFN-γ producing cells between patients with active BKV infection compared with patients who had resolving BKV infection was -2.09 (95%-CI -2.50, -1.68). The ELISPOT assay is a useful tool for BKV risk assessment and in combination with BKV load may support clinicians in guiding immunosuppressive therapy in patients with BKV replication.","Immunology, medical","Virology, Infectious Diseases"
Clinical manifestations of early childhood dengue virus infection in Thailand,"Prommalikit O., Thisyakorn U., Thisyakorn C.",2021-11-01,"Adolescent, Child, Child, Preschool, Dengue, Hospitals, Humans, Infant, Infant, Newborn, Seizures, Thailand, Dengue infection, Early childhood, Morbidity, Mortality, Thailand","Introduction: Clinical manifestations of dengue infection has a wide spectrum. This study aimed to describe and compare the clinical aspects of dengue infection in early childhood and those in older children. Materials and Methods: All dengue patients hospitalised at King Chulalongkorn Memorial Hospital, Bangkok, Thailand during 1987-2008 and aged 0-15 years were included. All parameters were compared between patients in two groups: aged 0-2 years and >2-15 years. Results: Of the 2,221 children who were diagnosed with dengue, 179 were children aged 0-2 years compared with 2,042 children aged >2-15 years. The early childhood group presented significantly more frequently with hepatomegaly, drowsiness, diarrhoea, rash, convulsions, splenomegaly, and unusual manifestations. Dengue fever (DF) was more common in the early childhood group and dengue haemorrhagic fever (DHF) was less common. The mortality rate of the early childhood group was 1.67%, which was significantly higher than that of the comparative group. Approximately 65% of study subjects were serologically proven to have primary infection, compared to 9.8% of older children. Conclusions: Clinical manifestations of dengue infection in early childhood are different in some aspects from those of dengue infection in older children, and mortality is higher. To effectively prevent dengue infection morbidity and mortality in children, it is essential that clinicians correctly recognize and diagnose dengue infection, particularly in early childhood.",medical,Medicine (all)
Amount of contamination on the face shield of endoscopists during upper endoscopy between patients in two positions: A randomized study,"Pittayanon R., Faknak N., Ananchuensook P., Prasoppokakorn T., Plai-dum S., Thummongkhol T., Paitoonpong L., Rerknimitr R.",2021-07-01,"Adult, Aerosols, Aged, Aged, 80 and over, Endoscopy, Digestive System, Equipment Contamination, Female, Humans, Infectious Disease Transmission, Patient-to-Professional, Male, Middle Aged, Patient Positioning, Personal Protective Equipment, aerosol-generating procedure, EGD, prone position","Background and Aim: During the Coronavirus Disease 2019 pandemic, esophagogastroduodenoscopy (EGD) has been recognized as an aerosol-generating procedure. This study aimed to systematically compare the degree of face shield contamination between endoscopists who performed EGD on patients lying in the left lateral decubitus (LL) and prone positions. Methods: This is a randomized trial in patients scheduled for EGD between April and June 2020. Eligible 212 patients were randomized with 1:1 allocation. Rapid adenosine triphosphate test was used to determine contamination level using relative light units of greater than 200 as a cutoff value. All eligible patients were randomized to lie in either the LL or prone position during EGD. The primary outcome was the rate of contamination on the endoscopist's face shield. Results: The majority of patients were female (63%), with a mean age of 60 ± 13 years. Baseline characteristics were comparable between the two groups. There was no face shield contamination after EGD in either group. The number of coughs in the LL group was higher than the prone group (1.38 ± 1.8 vs 0.89 ± 1.4, P = 0.03). The mean differences in relative light units on the face shield before and after EGD in the LL and prone groups were 9.9 ± 20.9 and 4.1 ± 6 (P = 0.008), respectively. Conclusion: As measured by the adenosine triphosphate test, performing diagnostic EGD does not lead to contamination on the face shield of the endoscopist. However, placing patients in the prone position may further mitigate the risk.","genergyal, gastroenterology, medical","Hepatology, Gastroenterology"
"Suicide attempts are associated with activated immune-inflammatory, nitro-oxidative, and neurotoxic pathways: A systematic review and meta-analysis","Vasupanrajit A., Jirakran K., Tunvirachaisakul C., Maes M.",2021-12-01,"Biomarkers, Humans, Inflammation, Mood Disorders, Oxidative Stress, Suicide, Attempted, Depression, Mood disorders, Schizophrenia, Psychiatry, Inflammation, Neuro-immune, Oxidative and nitrosative stress, Suicide","Background: Suicide attempts (SA) frequently occur in patients with mood disorders and schizophrenia, which are both accompanied by activated immune-inflammatory and nitro-oxidative (IO&NS) pathways. Methods: We searched PubMed, Google Scholar, and Web of Science, for articles published from inception until February 1, 2021. We included studies that compared blood biomarkers in psychiatric patients with (SA+) and without SA (SA-) and heathy controls and we combined different IO&NS biomarkers into immune, inflammatory, and neurotoxic profiles and used meta-analysis (random-effect model with restricted maximum-likelihood) to delineate effect sizes with 95% confidence interval (CI). Findings: Our search included 51 studies comprising 4.945 SA+ patients and 24.148 controls. We stratified the control group into healthy controls and SA- patients. SA+ patients showed significantly (p<0.001) increased immune activation (SMD: 1.044; CI: 0.599, 1.489), inflammation (SMD: 1.109; CI: 0.505, 1.714), neurotoxicity (SMD: 0.879; CI: 0.465, 1.293), and lowered neuroprotection (SMD: 0.648; CI: 0.354, 0.941) as compared with healthy controls. When compared with SA- patients, those with SA+ showed significant (p<0.001) immune activation (SMD: 0.290; CI: 0.183, 0.397), inflammation (SMD: 0.311; CI: 0.191, 0.432), and neurotoxicity (SMD: 0.315; CI: 0.198, 0.432), and lowered neuroprotection (SMD: 0.341; CI: 0.167, 0.515). Patients with current, but not lifetime, SA showed significant (p<0.001) levels of inflammation and neurotoxicity as compared with controls. Conclusions: Patients with immune activation are at a higher risk of SA which may be explained by increased neurotoxicity due to inflammation and nitro-oxidative stress. This meta-analysis discovered new biomarkers of SA and therapeutic targets to treat individuals with SA.","psychology, medical","Clinical Psychology, Psychiatry and Mental Health"
"Dilatatone, a new chlorinated compound from Parmotrema dilatatum","Phan H.-V.-T., Devi A.P., Le H.-D., Nguyen T.-T., Nguyen H.-H., Le T.-T.-D., Nguyen T.H., Sichaem J., Duong T.-H.",2021-01-01,"Glycoside Hydrolase Inhibitors, Lichens, Magnetic Resonance Spectroscopy, Parmeliaceae, dilatatone, lichen, Parmotrema dilatatum, α-glucosidase inhibitory activity","Chemical investigation of the lichen Parmotrema dilatatum led to the isolation of a new chlorinated compound, named dilatatone (1), along with a known compound, sernanderin (2). Their chemical structures were determined by analysis of their 1 D and 2 D NMR spectra, HRESIMS, and ECD data. Both compounds showed weak α-glucosidase inhibitor activity.","genergyal, chemistry, biochemistryistry, Agricultural and Biological Sciences","Analytical Chemistry, Biochemistry, Plant Science, Organic Chemistry"
Novel viral markers and the prediction of off-treatment relapse in chronic hepatitis B patients: A systematic review,"Jaroenlapnopparat A., Chayanupatkul M., Tangkijvanich P.",2021-09-01,"Adult, Biomarkers, Hepatitis B Core Antigens, Hepatitis B virus, Hepatitis B, Chronic, Humans, Recurrence, RNA, Viral, Chronic hepatitis B, Hepatitis B core-related antigen, Hepatitis B virus RNA, Nucleos(t)ide analogues, Relapse","Background and Aim: Hepatitis B core-related antigen (HBcrAg) and hepatitis B virus RNA (HBV RNA) are novel markers that reflect intrahepatic cccDNA and could be useful in the prediction of relapse after nucleos(t)ide analogues (NA) discontinuation. The aim of the study is to perform a systematic review on this issue. Methods: Medline/Pubmed database was searched using text terms related to HBcrAg, RNA, NAs, discontinuation, and relapse. Included studies were those that enrolled adult patients who had been on NAs for more than 6 months with available information on end-of-treatment (EOT) HBcrAg and/or HBV RNA and relapse rates. Results: Sixteen studies were included. Virological and clinical relapse rates ranged from 11% to 100% and 11% to 73%, respectively. Low or undetectable EOT HBcrAg levels were associated with low off-treatment relapse rates in most studies with area under the receiver operating characteristic curve (AUROC) of 0.69–0.70 for predicting virological relapse (VR) and 0.61–0.77 for predicting clinical relapse (CR). Undetectable EOT HBV RNA was associated with a lower risk of off-treatment relapse with AUROC of 0.65–0.76 for predicting VR and 0.66–0.73 for predicting CR. Combined EOT HBcrAg and HBV RNA performed better in predicting off-treatment relapse than either test alone with AUROC of 0.816–0.846 for predicting CR. None of the patients with double-negative HBV RNA and HBcrAg developed CR. Conclusion: Combining HBcrAg with HBV RNA or HBsAg improved the discriminating abilities in the prediction of off-treatment relapse of each test. Patients with double-negative HBcrAg and HBV RNA at EOT had low risks of relapse and could be considered for NA discontinuation.","genergyal, medical","Hepatology, Gastroenterology"
Unit Management of a BESS-Integrated Hydro Power Plant for Spinning Reserve Enhancement,"Pattana-Ew N., Sangwongwanich S.",2021-03-10,"Battery energy storage systems, Fast response, Hydropower plants, Minimum generations, Multi-unit, Spinning reserves, Thailand, battery energy storage system, hydro power plant, minimum generation, spinning reserve, unit management, virtual power plant","Owing to its fast response, the hydro power plant is normally assigned to provide spinning reserve for the power system. Despite of its large capacity, minimum generation constraint and lack of management of multi-unit generations result in limited spinning reserve. This paper solves this problem by integrating a battery energy storage system with the hydro power plant and proposes a unit management algorithm to cooperatively manage the multi-unit generation. As a result, the hydro power plant can virtually provide any demanded generation, and its spinning reserve is increased significantly compared to the traditional operation. A case study on Rajjaprabha hydro power plant in Thailand is conducted to confirm feasibility of the proposed concept.","power genergyation and power plants, energy, engineering, physics","Energy Engineering and Power Technology, Electrical and Electronic Engineering, Safety, Risk, Reliability and Quality, Instrumentation"
